,"美国iShares安硕MSCI英国指数ETF - 指数GARCH模型波动率预测"
2006-02-07,0.16725848857382394
2006-02-08,0.15842785096061868
2006-02-09,0.15503552663825154
2006-02-10,0.14941044300851264
2006-02-13,0.15421956529571726
2006-02-14,0.1459389103700586
2006-02-15,0.1383095593225573
2006-02-16,0.13485633155324966
2006-02-17,0.12859657522655882
2006-02-21,0.12459619994205282
2006-02-22,0.119411927042486
2006-02-23,0.11410199384760987
2006-02-24,0.11216248089267641
2006-02-27,0.10904495146498072
2006-02-28,0.12371218986017507
2006-03-01,0.12161137117884989
2006-03-02,0.11513386695494944
2006-03-03,0.1105890956649886
2006-03-06,0.10516210286980762
2006-03-07,0.12250429821030771
2006-03-08,0.11654864323534618
2006-03-09,0.11042973349601094
2006-03-10,0.10896276538340977
2006-03-13,0.10817089312749525
2006-03-14,0.11142392723288837
2006-03-15,0.10828969812498325
2006-03-16,0.10594214119036863
2006-03-17,0.10154291230804838
2006-03-20,0.09833950762536896
2006-03-21,0.11107468136348626
2006-03-22,0.11242906563696062
2006-03-23,0.13179152764878324
2006-03-24,0.13161248983284224
2006-03-27,0.13411326914216953
2006-03-28,0.1549967958378495
2006-03-29,0.14838287259653654
2006-03-30,0.14786021452709988
2006-03-31,0.1672857567158663
2006-04-03,0.16059510826921222
2006-04-04,0.1587728566222829
2006-04-05,0.15354146189221984
2006-04-06,0.15229913000408113
2006-04-07,0.16237635172647527
2006-04-10,0.15572850143759812
2006-04-11,0.16030926610773313
2006-04-12,0.15180464933591462
2006-04-13,0.1462629465038907
2006-04-17,0.14198856813138164
2006-04-18,0.14595124747668312
2006-04-19,0.1444142292158221
2006-04-20,0.1566442673065312
2006-04-21,0.15063118840399553
2006-04-24,0.1425985490809777
2006-04-25,0.13916140844357677
2006-04-26,0.1319538614819589
2006-04-27,0.1272241236558539
2006-04-28,0.12532325259104954
2006-05-01,0.1288406001227874
2006-05-02,0.13458701363801784
2006-05-03,0.14215373171324067
2006-05-04,0.1382607757825769
2006-05-05,0.13929995075376014
2006-05-08,0.14230160673723963
2006-05-09,0.139679342781959
2006-05-10,0.1327897791247504
2006-05-11,0.13636044250441548
2006-05-12,0.16329452777114117
2006-05-15,0.18266040950353749
2006-05-16,0.17213530492028647
2006-05-17,0.22857174628549348
2006-05-18,0.21477205963532595
2006-05-19,0.20169891323455363
2006-05-22,0.2253177676083269
2006-05-23,0.21423587934797478
2006-05-24,0.21108093803088898
2006-05-25,0.20747744937703474
2006-05-26,0.19945395258053925
2006-05-30,0.21439690949265103
2006-05-31,0.20586268433108512
2006-06-01,0.19405207754620926
2006-06-02,0.1910697998114825
2006-06-05,0.2273016119608482
2006-06-06,0.23485088375392585
2006-06-07,0.2348679978200521
2006-06-08,0.25275327416276927
2006-06-09,0.2377206890449378
2006-06-12,0.23888433937786716
2006-06-13,0.28553346283754555
2006-06-14,0.2737348878020484
2006-06-15,0.27910987513880625
2006-06-16,0.28440420250059595
2006-06-19,0.2754599019821215
2006-06-20,0.26195410437708355
2006-06-21,0.24923149239211323
2006-06-22,0.2441116867337572
2006-06-23,0.24154914282605103
2006-06-26,0.2288714294096142
2006-06-27,0.24424822373970298
2006-06-28,0.23457205460156588
2006-06-29,0.23917489416742718
2006-06-30,0.2285483169922719
2006-07-03,0.21488115226794555
2006-07-05,0.21914066715240235
2006-07-06,0.20904068886224042
2006-07-07,0.19861781793182606
2006-07-10,0.18904179537869398
2006-07-11,0.17830584735223912
2006-07-12,0.2150646079670014
2006-07-13,0.225843148224603
2006-07-14,0.21228502820500555
2006-07-17,0.22255256098279347
2006-07-18,0.20945395007017653
2006-07-19,0.21169761831442507
2006-07-20,0.20766131753410405
2006-07-21,0.2031038286197481
2006-07-24,0.20068184671265113
2006-07-25,0.1895719346316854
2006-07-26,0.1824281425657785
2006-07-27,0.17578851157001132
2006-07-28,0.17298479701985375
2006-07-31,0.16348785642976665
2006-08-01,0.16781945298444992
2006-08-02,0.1652990635182184
2006-08-03,0.1742638516732601
2006-08-04,0.16903831636643804
2006-08-07,0.16170132466989873
2006-08-08,0.16139152394100503
2006-08-09,0.1535961058100107
2006-08-10,0.1455791388901583
2006-08-11,0.15827912888312218
2006-08-14,0.15098467167232574
2006-08-15,0.150332670700683
2006-08-16,0.14522766430677045
2006-08-17,0.14981905205947607
2006-08-18,0.14260650125432572
2006-08-21,0.1359570370374406
2006-08-22,0.14131200331182062
2006-08-23,0.13880065475349893
2006-08-24,0.13404177259347178
2006-08-25,0.12933550092685303
2006-08-28,0.1269045531098077
2006-08-29,0.12137112424295987
2006-08-30,0.11865812892507618
2006-08-31,0.1185809374225048
2006-09-01,0.11602880762982959
2006-09-05,0.11073662321020993
2006-09-06,0.14029049062570134
2006-09-07,0.16273314106229253
2006-09-08,0.15589852199427678
2006-09-11,0.17619731212478812
2006-09-12,0.17763248013806485
2006-09-13,0.16829718714226924
2006-09-14,0.1583553255182787
2006-09-15,0.15276756579850317
2006-09-18,0.14940427825199654
2006-09-19,0.1638430712602764
2006-09-20,0.16194627998197425
2006-09-21,0.15463213805674422
2006-09-22,0.14923195850755294
2006-09-25,0.1439446681193854
2006-09-26,0.137446802509189
2006-09-27,0.13142562489864754
2006-09-28,0.12503985172735932
2006-09-29,0.1264635373536578
2006-10-02,0.12205211149341087
2006-10-03,0.116065213393161
2006-10-04,0.11563463789021004
2006-10-05,0.11396961384509469
2006-10-06,0.11800742281738044
2006-10-09,0.11258114353656211
2006-10-10,0.10726106712129989
2006-10-11,0.10313686208141104
2006-10-12,0.10169237493539031
2006-10-13,0.10111115724785272
2006-10-16,0.09975508408096301
2006-10-17,0.10271611324422279
2006-10-18,0.09806819484420012
2006-10-19,0.0977183309313048
2006-10-20,0.09521485619376842
2006-10-23,0.09487127067769252
2006-10-24,0.09152770990252078
2006-10-25,0.09077420602792405
2006-10-26,0.08980285006613098
2006-10-27,0.10720907386970564
2006-10-30,0.10520498790456656
2006-10-31,0.10271978095771038
2006-11-01,0.09782443130425036
2006-11-02,0.09583298534429574
2006-11-03,0.09540268864135852
2006-11-06,0.09619696356954309
2006-11-07,0.09300421538833602
2006-11-08,0.09234849473597283
2006-11-09,0.10024656822056305
2006-11-10,0.0972765180297897
2006-11-13,0.11064569562346291
2006-11-14,0.10543700659635592
2006-11-15,0.10111389874789717
2006-11-16,0.096560209196128
2006-11-17,0.09777305150193483
2006-11-20,0.0938152256299584
2006-11-21,0.08951820641634863
2006-11-22,0.08805988871217134
2006-11-24,0.0856193756108978
2006-11-27,0.10315452602770274
2006-11-28,0.1050024119722971
2006-11-29,0.10196793378312614
2006-11-30,0.1016953733460869
2006-12-01,0.09909400082749711
2006-12-04,0.09720510912498377
2006-12-05,0.0982262673626561
2006-12-06,0.09747564434257411
2006-12-07,0.09315520468551394
2006-12-08,0.09087449345113292
2006-12-11,0.09149825899983016
2006-12-12,0.0898199799599176
2006-12-13,0.08949555631426623
2006-12-14,0.08817889747552983
2006-12-15,0.09959474443965405
2006-12-18,0.0979367081333654
2006-12-19,0.09907256068155298
2006-12-20,0.11309210423367319
2006-12-21,0.1140524784474235
2006-12-22,0.1123429623964047
2006-12-26,0.10932415250071689
2006-12-27,0.11041395237921701
2006-12-28,0.1072074049681271
2006-12-29,0.11750964385955735
2007-01-03,0.11482738331948525
2007-01-04,0.11299276879517557
2007-01-05,0.15133419045278565
2007-01-08,0.14518902479182097
2007-01-09,0.14992685656679391
2007-01-10,0.14646451897985396
2007-01-11,0.1461638189156263
2007-01-12,0.14347357903112337
2007-01-16,0.1354068722037401
2007-01-17,0.1279338890208533
2007-01-18,0.12516435898449685
2007-01-19,0.12501160330145358
2007-01-22,0.12845451272726854
2007-01-23,0.12650595416817345
2007-01-24,0.1233726063597588
2007-01-25,0.14974233189048447
2007-01-26,0.14693386512305462
2007-01-29,0.13942743919329512
2007-01-30,0.1331262390364875
2007-01-31,0.12681112916459658
2007-02-01,0.1232058078176512
2007-02-02,0.11959299427642073
2007-02-05,0.11990851312563258
2007-02-06,0.11602763481171201
2007-02-07,0.11238801786667475
2007-02-08,0.12017816074478757
2007-02-09,0.12753606689874045
2007-02-12,0.1206342488682215
2007-02-13,0.11746889120103246
2007-02-14,0.11778962925487116
2007-02-15,0.11649558189047342
2007-02-16,0.11447055778670776
2007-02-20,0.11195764949301142
2007-02-21,0.13116156860910136
2007-02-22,0.12919747907757334
2007-02-23,0.12388418543139394
2007-02-26,0.11846051949911415
2007-02-27,0.25485942713582327
2007-02-28,0.24445695817464472
2007-03-01,0.2571026884340185
2007-03-02,0.2845515166011245
2007-03-05,0.2880031687325679
2007-03-06,0.2887837834782279
2007-03-07,0.27021070445117457
2007-03-08,0.25621908125664644
2007-03-09,0.24416530957529575
2007-03-12,0.2338913055245962
2007-03-13,0.25995033756469715
2007-03-14,0.24258803597869374
2007-03-15,0.2292109081173931
2007-03-16,0.21668057780982586
2007-03-19,0.2086956894619532
2007-03-20,0.20563769109771682
2007-03-21,0.20749099161168422
2007-03-22,0.21434248202351303
2007-03-23,0.20462757878643828
2007-03-26,0.1942270526986393
2007-03-27,0.19615689434735653
2007-03-28,0.20140040119125882
2007-03-29,0.19371245081305435
2007-03-30,0.18202433683439145
2007-04-02,0.17513424450974746
2007-04-03,0.16873257776730607
2007-04-04,0.1760447136383254
2007-04-05,0.17006532980005065
2007-04-09,0.16556632266255114
2007-04-10,0.15919377249126299
2007-04-11,0.15471364917162286
2007-04-12,0.1506173440211983
2007-04-13,0.14676970245932913
2007-04-16,0.1434395092016143
2007-04-17,0.13863196904033356
2007-04-18,0.1403297516565892
2007-04-19,0.1395760089700232
2007-04-20,0.1357794644266945
2007-04-23,0.14189473943737307
2007-04-24,0.1402394492288101
2007-04-25,0.1378467348906023
2007-04-26,0.14551653184432345
2007-04-27,0.1404094971146895
2007-04-30,0.13334195408797636
2007-05-01,0.12914565358539945
2007-05-02,0.12592553799765954
2007-05-03,0.1238507393599247
2007-05-04,0.12429513602711895
2007-05-07,0.11838219866179206
2007-05-08,0.12654199429438434
2007-05-09,0.12203165900699704
2007-05-10,0.16953127145161154
2007-05-11,0.16900529222482946
2007-05-14,0.16598496558423598
2007-05-15,0.15691358832172567
2007-05-16,0.1499262682787776
2007-05-17,0.14137889644497867
2007-05-18,0.13953275228418596
2007-05-21,0.14765625513333325
2007-05-22,0.14003721205451072
2007-05-23,0.135004173268829
2007-05-24,0.147996539283863
2007-05-25,0.14379384743444346
2007-05-29,0.13876235944952794
2007-05-30,0.13335641086951913
2007-05-31,0.1267903611478412
2007-06-01,0.1252854639613072
2007-06-04,0.1192288939812829
2007-06-05,0.122301117411085
2007-06-06,0.15336150820854624
2007-06-07,0.1796544783744619
2007-06-08,0.17693176990015108
2007-06-11,0.16655339684317458
2007-06-12,0.17453550355156972
2007-06-13,0.17482244592728932
2007-06-14,0.16760518607728103
2007-06-15,0.16206721938751215
2007-06-18,0.15464983530544094
2007-06-19,0.15658028266675214
2007-06-20,0.15443482159150507
2007-06-21,0.14737994327587456
2007-06-22,0.16438664179306056
2007-06-25,0.15520445534842098
2007-06-26,0.15166590717758557
2007-06-27,0.14928904916302468
2007-06-28,0.14222572172430695
2007-06-29,0.1372233908632198
2007-07-02,0.1342288159822622
2007-07-03,0.13116540153561837
2007-07-05,0.13636898019711083
2007-07-06,0.13314163721390843
2007-07-09,0.12922764982773619
2007-07-10,0.1555999470436928
2007-07-11,0.15208743735101857
2007-07-12,0.15556854103577628
2007-07-13,0.15324772533385284
2007-07-16,0.14812107655563403
2007-07-17,0.14413841597575575
2007-07-18,0.14974812092310208
2007-07-19,0.14591613276125434
2007-07-20,0.15544818712355576
2007-07-23,0.15005075741228366
2007-07-24,0.19525354286158295
2007-07-25,0.19079553768366808
2007-07-26,0.2553754436119495
2007-07-27,0.29156877610608445
2007-07-30,0.27987698297644986
2007-07-31,0.26717584321940485
2007-08-01,0.24989929411665013
2007-08-02,0.23594768657479986
2007-08-03,0.2598851846489138
2007-08-06,0.24791270318400385
2007-08-07,0.23820924919070627
2007-08-08,0.22964701957569578
2007-08-09,0.25182624009423643
2007-08-10,0.31349323629067344
2007-08-13,0.2977637090043043
2007-08-14,0.30698158446395446
2007-08-15,0.3332959063654998
2007-08-16,0.33058452050874976
2007-08-17,0.3206608937803299
2007-08-20,0.2982752862709212
2007-08-21,0.2932998233889683
2007-08-22,0.2884925288460691
2007-08-23,0.2739884413620399
2007-08-24,0.2640390721086559
2007-08-27,0.26316281120249496
2007-08-28,0.30636586950899086
2007-08-29,0.30071664802601134
2007-08-30,0.2853679351293695
2007-08-31,0.2792398130639684
2007-09-04,0.27265362642004237
2007-09-05,0.27857685330981824
2007-09-06,0.2605496666664534
2007-09-07,0.2704849378431265
2007-09-10,0.2730106151782381
2007-09-11,0.2714864814313965
2007-09-12,0.2662445560006815
2007-09-13,0.2522552207586594
2007-09-14,0.267916266023547
2007-09-17,0.3017455000492965
2007-09-18,0.30474246897995694
2007-09-19,0.287654886973957
2007-09-20,0.2801994989288882
2007-09-21,0.26824376824075524
2007-09-24,0.2517388646991163
2007-09-25,0.24887993490838106
2007-09-26,0.23406389896778187
2007-09-27,0.2250149755016319
2007-09-28,0.21236140327281697
2007-10-01,0.20823814924263995
2007-10-02,0.2056266616954134
2007-10-03,0.20097810328491011
2007-10-04,0.1909330479513696
2007-10-05,0.1877803983380587
2007-10-08,0.2002510494354524
2007-10-09,0.19563371488575276
2007-10-10,0.1864589177272034
2007-10-11,0.17796732284326805
2007-10-12,0.17121412908986222
2007-10-15,0.17996007557233357
2007-10-16,0.18977268718126958
2007-10-17,0.18620181953998194
2007-10-18,0.17659346533776385
2007-10-19,0.228298383699929
2007-10-22,0.21794959325495422
2007-10-23,0.213536383785059
2007-10-24,0.20884253015130802
2007-10-25,0.20102593265546614
2007-10-26,0.19851565580578276
2007-10-29,0.19117870906562792
2007-10-30,0.19484863971811556
2007-10-31,0.19133161787848868
2007-11-01,0.2309291891468032
2007-11-02,0.22142161683087763
2007-11-05,0.26110752267983395
2007-11-06,0.24936931888265648
2007-11-07,0.28864766550242527
2007-11-08,0.27825164150459203
2007-11-09,0.3105798274196185
2007-11-12,0.3311364504248966
2007-11-13,0.3291503316115601
2007-11-14,0.3292597187631673
2007-11-15,0.34873956242445453
2007-11-16,0.32683691896724276
2007-11-19,0.38135547354141913
2007-11-20,0.36771007709879255
2007-11-21,0.3855126768343682
2007-11-23,0.3726344525134519
2007-11-26,0.3906002580644309
2007-11-27,0.3701111805930753
2007-11-28,0.36397508376261145
2007-11-29,0.36023896568805547
2007-11-30,0.33881358237237186
2007-12-03,0.32585601175979556
2007-12-04,0.31951346450501894
2007-12-05,0.308184344832764
2007-12-06,0.2880101248220277
2007-12-07,0.27201968605231497
2007-12-10,0.2598376670153887
2007-12-11,0.30573787007827474
2007-12-12,0.29897818181265334
2007-12-13,0.3248359161176609
2007-12-14,0.33975878796581555
2007-12-17,0.35477454587385493
2007-12-18,0.3328378578226942
2007-12-19,0.3169663426927219
2007-12-20,0.2977380224291147
2007-12-21,0.28433561296467946
2007-12-24,0.26842915042893534
2007-12-26,0.2558163520965773
2007-12-27,0.2399693230394252
2007-12-28,0.22524097495793258
2007-12-31,0.2364357003500106
2008-01-02,0.23744045400899988
2008-01-03,0.2255882629925591
2008-01-04,0.26177000897734637
2008-01-07,0.245960169946274
2008-01-08,0.25802839378642034
2008-01-09,0.24106756065468454
2008-01-10,0.23531772053969927
2008-01-11,0.2645998571428186
2008-01-14,0.25374659721856374
2008-01-15,0.2896893266932698
2008-01-16,0.31006209700639004
2008-01-17,0.31656172857753984
2008-01-18,0.29616760930257047
2008-01-22,0.28185898389088115
2008-01-23,0.2798583441671876
2008-01-24,0.27464206160018534
2008-01-25,0.27025061702057224
2008-01-28,0.2528584378659332
2008-01-29,0.24294371940842596
2008-01-30,0.24033422977179097
2008-01-31,0.2328449415383551
2008-02-01,0.22561255816110948
2008-02-04,0.21971075895367528
2008-02-05,0.286418708886134
2008-02-06,0.27306022412647357
2008-02-07,0.2884617797906683
2008-02-08,0.2694777549260792
2008-02-11,0.25859222494112233
2008-02-12,0.25403200743213444
2008-02-13,0.24413150636490982
2008-02-14,0.24524249713293983
2008-02-15,0.23802939230271544
2008-02-19,0.2300437480132855
2008-02-20,0.2196002213113639
2008-02-21,0.20587051853045885
2008-02-22,0.19803497872850645
2008-02-25,0.1961698692460185
2008-02-26,0.19455813938255062
2008-02-27,0.19290185691174672
2008-02-28,0.1977755364042783
2008-02-29,0.23693935426602308
2008-03-03,0.2311878872259531
2008-03-04,0.22151389753241219
2008-03-05,0.2116002826085069
2008-03-06,0.2136305371429843
2008-03-07,0.2117956231842386
2008-03-10,0.2158910892093511
2008-03-11,0.21731511314218346
2008-03-12,0.20374366542300157
2008-03-13,0.19364179920667954
2008-03-14,0.2495713973996219
2008-03-17,0.29931446674024964
2008-03-18,0.30163887547860935
2008-03-19,0.3797663397406357
2008-03-20,0.35905410232999707
2008-03-24,0.34484254493899097
2008-03-25,0.3295022846658275
2008-03-26,0.309586522962483
2008-03-27,0.29410078272592205
2008-03-28,0.2827010074265743
2008-03-31,0.2663275982694997
2008-04-01,0.2693564864635712
2008-04-02,0.2522160573793826
2008-04-03,0.23834467394930398
2008-04-04,0.22714401687035476
2008-04-07,0.21684118704711058
2008-04-08,0.2306067744017942
2008-04-09,0.21741128121603992
2008-04-10,0.20612582370969437
2008-04-11,0.2431823834080092
2008-04-14,0.22933472480198025
2008-04-15,0.21897512735468383
2008-04-16,0.22338320706803366
2008-04-17,0.22182635370938233
2008-04-18,0.21528800152354055
2008-04-21,0.218814587265109
2008-04-22,0.2081928240838286
2008-04-23,0.19559577602801137
2008-04-24,0.19026251653964846
2008-04-25,0.1855251907423895
2008-04-28,0.17837875882514712
2008-04-29,0.1870054758556551
2008-04-30,0.17839874775345257
2008-05-01,0.17174706285698166
2008-05-02,0.16610819847316385
2008-05-05,0.16476982126591022
2008-05-06,0.16222403397770627
2008-05-07,0.19047828537657516
2008-05-08,0.18488377646510795
2008-05-09,0.1908814354514341
2008-05-12,0.184227271596797
2008-05-13,0.19673831655272445
2008-05-14,0.19312498543689266
2008-05-15,0.18971484812739356
2008-05-16,0.18850675637758982
2008-05-19,0.18352503371474968
2008-05-20,0.2006238241087035
2008-05-21,0.2127004569811734
2008-05-22,0.20766538276756674
2008-05-23,0.2209548451607251
2008-05-27,0.2093325794041625
2008-05-28,0.1986977342598551
2008-05-29,0.19838117854272366
2008-05-30,0.1902375483441689
2008-06-02,0.2095493364341677
2008-06-03,0.20065296309798167
2008-06-04,0.21542169250101068
2008-06-05,0.21233191281576116
2008-06-06,0.25011686388566445
2008-06-09,0.23488602257265118
2008-06-10,0.25379153177361924
2008-06-11,0.2694621843598838
2008-06-12,0.2515513005333107
2008-06-13,0.24024692297717362
2008-06-16,0.22720635818568105
2008-06-17,0.2165218279989341
