,"美国iShares安硕MSCI德国指数ETF - 指数GARCH模型波动率预测"
2019-01-18,0.18203610411124493
2019-01-22,0.21003653682157303
2019-01-23,0.20245319459074979
2019-01-24,0.19254292612298174
2019-01-25,0.19297715408824953
2019-01-28,0.18362860561470265
2019-01-29,0.17819868686384868
2019-01-30,0.1717971629567846
2019-01-31,0.17782368346201807
2019-02-01,0.1686302428391776
2019-02-04,0.15990066416372387
2019-02-05,0.1588028513597914
2019-02-06,0.16644109228192416
2019-02-07,0.21686657833792647
2019-02-08,0.22276335515519602
2019-02-11,0.21020647849198176
2019-02-12,0.2079018787793896
2019-02-13,0.20219923441991566
2019-02-14,0.19909468300283664
2019-02-15,0.20030924292203792
2019-02-19,0.1916384502128944
2019-02-20,0.18554950282875995
2019-02-21,0.18067233435144406
2019-02-22,0.1725548782271889
2019-02-25,0.16502556892796946
2019-02-26,0.16087840625764543
2019-02-27,0.16266700464445763
2019-02-28,0.1569527051057101
2019-03-01,0.15529730119998866
2019-03-04,0.16301844312837738
2019-03-05,0.15595603226550744
2019-03-06,0.15660179079435843
2019-03-07,0.18698377897561064
2019-03-08,0.17884336386905722
2019-03-11,0.1743643254797265
2019-03-12,0.16762209997491379
2019-03-13,0.16372444411266146
2019-03-14,0.1551189620903905
2019-03-15,0.15272036445739645
2019-03-18,0.1453132281659175
2019-03-19,0.14355613341128967
2019-03-20,0.147716692895556
2019-03-21,0.15312590114020552
2019-03-22,0.20483079944188082
2019-03-25,0.1949485870684884
2019-03-26,0.1857801733232048
2019-03-27,0.1762693087295687
2019-03-28,0.17420563710741394
2019-03-29,0.1679016462099166
2019-04-01,0.16733711722149394
2019-04-02,0.1618772534978278
2019-04-03,0.16290393365416317
2019-04-04,0.15457606709966457
2019-04-05,0.1472286535970495
2019-04-08,0.14235068724807762
2019-04-09,0.1523340057899089
2019-04-10,0.1487826255985557
2019-04-11,0.14186722708222643
2019-04-12,0.1420158440456557
2019-04-15,0.135561270575338
2019-04-16,0.13203442869191354
2019-04-17,0.13020616437020177
2019-04-18,0.1271134403593892
2019-04-22,0.12269687379880549
2019-04-23,0.12078663618132594
2019-04-24,0.11765463016813237
2019-04-25,0.11732061455686292
2019-04-26,0.11334157383767
2019-04-29,0.11169190248178244
2019-04-30,0.10847716921085285
2019-05-01,0.11625966540464497
2019-05-02,0.11275162420116173
2019-05-03,0.11539886117289026
2019-05-06,0.12972082145900865
2019-05-07,0.17032326088940408
2019-05-08,0.16752141833210463
2019-05-09,0.17104979275053214
2019-05-10,0.1660748951527593
2019-05-13,0.21929424616254753
2019-05-14,0.21184945598230837
2019-05-15,0.20535269757176314
2019-05-16,0.1990790506306477
2019-05-17,0.2043195937740676
2019-05-20,0.21488203182211396
2019-05-21,0.2077404236059992
2019-05-22,0.20299591720032203
2019-05-23,0.21602883974136414
2019-05-24,0.20777008061797542
2019-05-28,0.21121377227823002
2019-05-29,0.22169351276029708
2019-05-30,0.21174641815152387
2019-05-31,0.22450202493518853
2019-06-03,0.21588105058110127
2019-06-04,0.21511094532821895
2019-06-05,0.2092526300909979
2019-06-06,0.1983420500045313
2019-06-07,0.19246123973413454
2019-06-10,0.18260935682489
2019-06-11,0.17659603393055012
2019-06-12,0.18025774546465403
2019-06-13,0.17252800468329774
2019-06-14,0.18425688372486929
2019-06-17,0.17559387233044327
2019-06-18,0.17690157263291922
2019-06-19,0.1690342911956033
2019-06-20,0.16625218314356055
2019-06-21,0.15944819095869353
2019-06-24,0.15180634255524372
2019-06-25,0.1582116084236552
2019-06-26,0.15255758034263653
2019-06-27,0.14661636511658582
2019-06-28,0.1456209629139981
2019-07-01,0.1397346104585403
2019-07-02,0.1332332512550827
2019-07-03,0.1315797537617395
2019-07-05,0.14578080120509695
2019-07-08,0.15040139932859667
2019-07-09,0.14922636053995286
2019-07-10,0.1455754777426473
2019-07-11,0.14486055984980867
2019-07-12,0.13758178716676128
2019-07-15,0.13441437110666404
2019-07-16,0.1337772195853988
2019-07-17,0.14157364585260918
2019-07-18,0.1378171984913349
2019-07-19,0.14258008949358955
2019-07-22,0.13802575585737611
2019-07-23,0.13860289996966152
2019-07-24,0.13428065013247442
2019-07-25,0.1595603634992099
2019-07-26,0.15379694795411256
2019-07-29,0.14695418714687922
2019-07-30,0.1856357918075068
2019-07-31,0.18636516734626135
2019-08-01,0.1774013720352805
2019-08-02,0.18756347405611787
2019-08-05,0.2177650963768069
2019-08-06,0.2067206549912224
2019-08-07,0.1987307696357059
2019-08-08,0.19178094065886736
2019-08-09,0.1908157446334028
2019-08-12,0.19807016029679989
2019-08-13,0.19233484551687458
2019-08-14,0.2504599441028445
2019-08-15,0.24667039141331898
2019-08-16,0.23984915759701975
2019-08-19,0.23093475442210945
2019-08-20,0.22639230022242363
2019-08-21,0.2221882796188854
2019-08-22,0.21543005639882284
2019-08-23,0.22682877595225875
2019-08-26,0.21871269921977554
2019-08-27,0.2066840197015725
2019-08-28,0.19908341769218252
2019-08-29,0.1946742879786645
2019-08-30,0.18511650169555388
2019-09-03,0.18252847120380974
2019-09-04,0.1815678716072863
2019-09-05,0.17628174607712507
2019-09-06,0.16914874755669934
2019-09-09,0.16407008502466255
2019-09-10,0.15804420381652723
2019-09-11,0.1515529297638287
2019-09-12,0.14746022528126015
2019-09-13,0.1421378649058723
2019-09-16,0.1560732900915464
2019-09-17,0.15035665638740442
2019-09-18,0.14464256261557315
2019-09-19,0.13822984207471264
2019-09-20,0.14163688375560937
2019-09-23,0.1455042011764609
2019-09-24,0.15063207507035148
2019-09-25,0.15546324658902502
2019-09-26,0.14918723645138013
2019-09-27,0.14334782565494322
2019-09-30,0.13813447274304846
2019-10-01,0.149830110992417
2019-10-02,0.1891159644239481
2019-10-03,0.18155933575555952
2019-10-04,0.1774689753168142
2019-10-07,0.17057400622603666
2019-10-08,0.18239864802130523
2019-10-09,0.17919324206007325
2019-10-10,0.17298916729090294
2019-10-11,0.17995307388316545
2019-10-14,0.1712387806543833
2019-10-15,0.16939981818172062
2019-10-16,0.1637498384732028
2019-10-17,0.15851337987690503
2019-10-18,0.15215147294719167
2019-10-21,0.14959020542802928
2019-10-22,0.15041175366306983
2019-10-23,0.146703395052739
2019-10-24,0.14053608661123307
2019-10-25,0.1367389969247983
2019-10-28,0.13374394879769327
2019-10-29,0.1323898266484249
2019-10-30,0.12823548900362958
2019-10-31,0.1265137127745447
2019-11-01,0.12522660643808886
2019-11-04,0.12527858476212125
2019-11-05,0.12693788937901876
2019-11-06,0.12126758808519282
2019-11-07,0.11843112732723605
2019-11-08,0.11861688918530953
2019-11-11,0.11880820426216365
2019-11-12,0.11349204042574967
2019-11-13,0.11212398762084767
2019-11-14,0.11085405378243955
2019-11-15,0.11038088801962051
2019-11-18,0.10725027104860856
2019-11-19,0.1030715305018801
2019-11-20,0.11101965069301921
2019-11-21,0.106602869754993
2019-11-22,0.10250628351471923
2019-11-25,0.10069042794625516
2019-11-26,0.09755168599260598
2019-11-27,0.09379689099325202
2019-11-29,0.09898404235026977
2019-12-02,0.11316507888920503
2019-12-03,0.11025520559139146
2019-12-04,0.1098278603998093
2019-12-05,0.11256869742517232
2019-12-06,0.10888711328711034
2019-12-09,0.11653290144847506
2019-12-10,0.11257574889824185
2019-12-11,0.11263322991018238
2019-12-12,0.11261765687493236
2019-12-13,0.1090942680437428
2019-12-16,0.11010453832608354
2019-12-17,0.12077923993799598
2019-12-18,0.12794844477366657
2019-12-19,0.12200197047589027
2019-12-20,0.11688295684144889
2019-12-23,0.11207683614378128
2019-12-24,0.1082523302289609
2019-12-26,0.10542648984007766
2019-12-27,0.10379193436871673
2019-12-30,0.1230825030619706
2019-12-31,0.12110087629740753
2020-01-02,0.12528380453993246
2020-01-03,0.15934115852472017
2020-01-06,0.15186083919167576
2020-01-07,0.14717338346317924
2020-01-08,0.1451651053111594
2020-01-09,0.14324865109312548
2020-01-10,0.14101121700063438
2020-01-13,0.1355850164288075
2020-01-14,0.13017593971237543
2020-01-15,0.12942148538785977
2020-01-16,0.12456196385735094
2020-01-17,0.11964309173537768
2020-01-21,0.11585695024468752
2020-01-22,0.11232152723320674
2020-01-23,0.11736501523026358
2020-01-24,0.11193629813425134
2020-01-27,0.1568372455764255
2020-01-28,0.15338431380033618
2020-01-29,0.14796742803738938
2020-01-30,0.14866489753805368
2020-01-31,0.1749861194495152
2020-02-03,0.16679742084336915
2020-02-04,0.1685395087212491
2020-02-05,0.16626430885791457
2020-02-06,0.15925628778795517
2020-02-07,0.1689443707259878
2020-02-10,0.15996447855695964
2020-02-11,0.15644964966403727
2020-02-12,0.15273489267354726
2020-02-13,0.16013633566433325
2020-02-14,0.15219052217533127
2020-02-18,0.1617646623957161
2020-02-19,0.15912180994445735
2020-02-20,0.1608118204610594
2020-02-21,0.16512258355536955
2020-02-24,0.2564523675071065
2020-02-25,0.28465498063445155
2020-02-26,0.2726192883858367
2020-02-27,0.3051739025539373
2020-02-28,0.304153250845688
2020-03-02,0.29365801538524366
2020-03-03,0.29860413459964014
2020-03-04,0.2979340645176379
2020-03-05,0.3409241182433416
2020-03-06,0.33622938420072696
2020-03-09,0.5205379179272149
2020-03-10,0.5005975653156935
2020-03-11,0.5754477352462167
2020-03-12,0.8278889925587851
2020-03-13,0.7867403536110246
2020-03-16,0.9731253300577476
2020-03-17,0.9099857229649265
2020-03-18,0.9701336340937777
2020-03-19,0.890833479388825
2020-03-20,0.8190893797382555
2020-03-23,0.7619535576398342
2020-03-24,0.7599629464651549
2020-03-25,0.7127555036616694
2020-03-26,0.6786451443869617
2020-03-27,0.6980209022658277
2020-03-30,0.6531463970657727
2020-03-31,0.6052077791965335
2020-04-01,0.6575843155063844
2020-04-02,0.6156665461107985
2020-04-03,0.5939141150031712
2020-04-06,0.5863356444904233
2020-04-07,0.5459748455744093
2020-04-08,0.5119712140345392
2020-04-09,0.4946120406945225
2020-04-13,0.4866535383617384
2020-04-14,0.46598084037865767
2020-04-15,0.5236679902380897
2020-04-16,0.4894516503190075
2020-04-17,0.47713119705171236
2020-04-20,0.4708210972333335
2020-04-21,0.4782002823085741
2020-04-22,0.4504132502491462
2020-04-23,0.43491168758726184
2020-04-24,0.411263709558721
2020-04-27,0.3945167494543166
2020-04-28,0.36827606058499107
2020-04-29,0.3676802643602183
2020-04-30,0.374346914505783
2020-05-01,0.3892618691832017
2020-05-04,0.3741121730176659
2020-05-05,0.34891493003309565
2020-05-06,0.34706680913046123
2020-05-07,0.33585908294997774
2020-05-08,0.3248878889709495
2020-05-11,0.3157868971315941
2020-05-12,0.323797392206917
2020-05-13,0.32820041133429434
2020-05-14,0.32336158213368515
2020-05-15,0.306561285226951
2020-05-18,0.32189043788220867
2020-05-19,0.3190536374968949
2020-05-20,0.3145910144934213
2020-05-21,0.3190631153862822
2020-05-22,0.3002192199043892
2020-05-26,0.30292766463299453
2020-05-27,0.2968698502711247
2020-05-28,0.2784074158495064
2020-05-29,0.2621165839850657
2020-06-01,0.2621144688871639
2020-06-02,0.25321283142842504
2020-06-03,0.2618532191896827
2020-06-04,0.2464277427563707
2020-06-05,0.24264687675715096
2020-06-08,0.23605884266428148
2020-06-09,0.26173939405446783
2020-06-10,0.2539368070997192
2020-06-11,0.37613228577190766
2020-06-12,0.3589476869963087
2020-06-15,0.3410074122361565
2020-06-16,0.32458994069440905
2020-06-17,0.303982277114966
2020-06-18,0.29567330958339816
2020-06-19,0.2923258189076018
2020-06-22,0.2835043999658559
2020-06-23,0.27225891720933587
2020-06-24,0.31059293102065283
2020-06-25,0.29850478790129986
2020-06-26,0.3171686150929817
2020-06-29,0.3058823244321254
2020-06-30,0.28856550105651924
2020-07-01,0.2716490110418221
2020-07-02,0.2650740040064284
2020-07-06,0.2618445095853644
2020-07-07,0.28828407864465916
2020-07-08,0.2782436263420961
2020-07-09,0.27317030072831855
2020-07-10,0.26221102493983733
2020-07-13,0.26105433917098564
2020-07-14,0.2563340305148733
2020-07-15,0.2470271847388461
2020-07-16,0.2371188157865166
2020-07-17,0.22786715603614316
2020-07-20,0.2213159759258242
2020-07-21,0.21241461814103096
2020-07-22,0.20574556422921977
2020-07-23,0.21358299370502323
2020-07-24,0.22031432182225466
2020-07-27,0.21654958416030265
2020-07-28,0.22428376401335876
2020-07-29,0.2193667449728878
2020-07-30,0.25896441377146784
2020-07-31,0.2809797309415752
2020-08-03,0.2783936572553333
2020-08-04,0.26138759496196445
2020-08-05,0.2477240731136157
2020-08-06,0.23615004552190966
2020-08-07,0.22762654941812038
2020-08-10,0.21425087631092665
2020-08-11,0.20429578850284702
2020-08-12,0.20679354051807322
2020-08-13,0.20719358773861704
2020-08-14,0.20579289783663576
2020-08-17,0.19940315544143225
2020-08-18,0.18933709937569024
2020-08-19,0.18553945240837594
2020-08-20,0.181356230662197
2020-08-21,0.19043124743591847
2020-08-24,0.19209322111933053
2020-08-25,0.18374549137325794
2020-08-26,0.17969641398759187
2020-08-27,0.19646638796496466
2020-08-28,0.1889493932247468
2020-08-31,0.18880136228322084
2020-09-01,0.17876063325016503
2020-09-02,0.18087154004983755
2020-09-03,0.22567990074439506
2020-09-04,0.21608844022760682
2020-09-08,0.22161728362201355
2020-09-09,0.22590562542796494
2020-09-10,0.23157060435210686
2020-09-11,0.2217245426198913
2020-09-14,0.20957747493468856
2020-09-15,0.19853164986973737
2020-09-16,0.19448993290142294
2020-09-17,0.18707775816488717
2020-09-18,0.18819937088098887
2020-09-21,0.27173480675099393
2020-09-22,0.25734457445223125
2020-09-23,0.26946620567336454
2020-09-24,0.2566055642420873
2020-09-25,0.2515916691784527
2020-09-28,0.2508602224347256
2020-09-29,0.23763767125605317
2020-09-30,0.23846480495033223
2020-10-01,0.22802673790588682
2020-10-02,0.22387823565500958
2020-10-05,0.22303344592235486
2020-10-06,0.22995516432557023
2020-10-07,0.22170476584863935
2020-10-08,0.21485048289450037
2020-10-09,0.20554612912920545
2020-10-12,0.19789597267251297
2020-10-13,0.2199915852936198
2020-10-14,0.20780694887322707
2020-10-15,0.23610532903769876
2020-10-16,0.2288254006879481
2020-10-19,0.22836581705675657
2020-10-20,0.21670395289426542
2020-10-21,0.22708143649360688
2020-10-22,0.21374805262270813
2020-10-23,0.20681973890322947
2020-10-26,0.295922585146859
2020-10-27,0.3035148200665002
2020-10-28,0.38243060076306656
2020-10-29,0.3584020585878379
2020-10-30,0.3478235449189718
2020-11-02,0.33248560810958416
2020-11-03,0.32952289510745686
2020-11-04,0.31560968996531147
2020-11-05,0.3102879159748249
2020-11-06,0.2908669489646426
2020-11-09,0.2886809699304753
2020-11-10,0.2761060231143102
2020-11-11,0.26294726695670373
2020-11-12,0.2756462820355101
2020-11-13,0.2672964982935616
2020-11-16,0.25349675500881663
2020-11-17,0.23808973014391024
2020-11-18,0.22926790617092485
2020-11-19,0.2188532220461924
2020-11-20,0.2091568072045469
2020-11-23,0.19797783512302583
2020-11-24,0.19444107899309757
2020-11-25,0.1847243708880883
2020-11-27,0.17744632540574068
2020-11-30,0.17801609702496005
2020-12-01,0.18021160561961597
2020-12-02,0.17563885788742764
2020-12-03,0.16903742189231352
2020-12-04,0.16210181245131097
2020-12-07,0.15766453805469383
2020-12-08,0.15230897478481037
2020-12-09,0.14856176654846293
2020-12-10,0.14252452841528718
2020-12-11,0.15577672444880847
2020-12-14,0.15147500823568222
2020-12-15,0.15402049318191396
2020-12-16,0.15502840707431656
2020-12-17,0.15449122110980934
2020-12-18,0.1504888777285551
2020-12-21,0.1843864919130466
2020-12-22,0.18005163259465323
2020-12-23,0.17930226769341207
2020-12-24,0.17085145126688273
2020-12-28,0.1683712897141315
2020-12-29,0.15998716198495427
2020-12-30,0.1527607611921334
2020-12-31,0.1690152075997897
2021-01-04,0.16725042780214344
2021-01-05,0.16130007687536915
2021-01-06,0.1581260278385567
2021-01-07,0.15279074867281725
2021-01-08,0.14762021446942827
2021-01-11,0.17358322499596557
2021-01-12,0.16568636878150236
2021-01-13,0.15804350223909872
2021-01-14,0.15200431901758582
2021-01-15,0.1893532698423769
2021-01-19,0.18567881947061168
2021-01-20,0.179812632481703
2021-01-21,0.17418813277603043
2021-01-22,0.17208303344606637
2021-01-25,0.18766568999153788
2021-01-26,0.18442666835357624
2021-01-27,0.22973330886051332
2021-01-28,0.22059672164381774
2021-01-29,0.233277608012428
2021-02-01,0.22519157444273977
2021-02-02,0.22025872513932335
2021-02-03,0.21157991681631788
2021-02-04,0.19979390981709128
2021-02-05,0.1915885403671107
2021-02-08,0.1820174837755978
2021-02-09,0.17279698955711006
2021-02-10,0.17365986064718583
2021-02-11,0.17027457708066698
2021-02-12,0.1622600690250069
2021-02-16,0.15428871844694284
2021-02-17,0.17494147021218268
2021-02-18,0.1671396470021401
2021-02-19,0.16007841453487726
2021-02-22,0.15448811371752844
2021-02-23,0.1620754602029561
2021-02-24,0.1599435250330566
2021-02-25,0.17967453575840955
2021-02-26,0.18374494278754994
2021-03-01,0.18213512676032598
2021-03-02,0.1741673712266451
2021-03-03,0.1720866944304527
2021-03-04,0.18145854071936104
2021-03-05,0.1743629524870464
2021-03-08,0.17083021044300098
2021-03-09,0.16844027309405551
2021-03-10,0.16485536933930905
2021-03-11,0.15988884388849647
2021-03-12,0.15646550661407774
2021-03-15,0.15668450478589133
2021-03-16,0.1492841876422282
2021-03-17,0.15049751811907064
2021-03-18,0.15105417134260146
2021-03-19,0.1532585204156689
2021-03-22,0.14944079081696537
2021-03-23,0.16309115855864167
2021-03-24,0.17463206921983143
2021-03-25,0.16717756189154095
2021-03-26,0.16459721382818118
2021-03-29,0.15592936054508785
2021-03-30,0.15014656359704007
2021-03-31,0.144253662830446
2021-04-01,0.14609990143733842
2021-04-05,0.1518528572006467
2021-04-06,0.16456842832086596
2021-04-07,0.15743114494914912
2021-04-08,0.15113987137747603
2021-04-09,0.14477726976290167
2021-04-12,0.13958761764569236
2021-04-13,0.13537160987444893
2021-04-14,0.13557571375434468
2021-04-15,0.13352812827266022
2021-04-16,0.13611714307904055
2021-04-19,0.1361952382427521
2021-04-20,0.15895931932415916
2021-04-21,0.1533873614089505
2021-04-22,0.1491436161557041
2021-04-23,0.14681883407792065
2021-04-26,0.1403824476207763
2021-04-27,0.13592148174589622
2021-04-28,0.1317436492587024
2021-04-29,0.13756999091371636
2021-04-30,0.15600013846147703
2021-05-03,0.1545820500575665
2021-05-04,0.20480188573350588
2021-05-05,0.20194252152530928
2021-05-06,0.19506476155369531
2021-05-07,0.194992144457155
2021-05-10,0.20364258984799816
2021-05-11,0.21521166975793854
2021-05-12,0.21880099725549698
2021-05-13,0.21219146542686396
2021-05-14,0.21150427229727536
2021-05-17,0.1993676403030341
2021-05-18,0.18831221521717598
2021-05-19,0.20325842860752416
2021-05-20,0.20199729602150618
2021-05-21,0.19058078916826848
2021-05-24,0.1860927736372372
2021-05-25,0.177854149234703
2021-05-26,0.1784738098433493
2021-05-27,0.17176738339975958
2021-05-28,0.16485636293452552
2021-06-01,0.16142751066655275
2021-06-02,0.15329003803248273
2021-06-03,0.15351259778923682
2021-06-04,0.15019370133264576
2021-06-07,0.1464369531231786
2021-06-08,0.14765244068419595
2021-06-09,0.1508781491137799
2021-06-10,0.14339583634122716
2021-06-11,0.13801907346450346
2021-06-14,0.13219655003062675
2021-06-15,0.12676857591690457
2021-06-16,0.14564713467830392
2021-06-17,0.15047759926314613
2021-06-18,0.18234918042042306
2021-06-21,0.18164363572666123
2021-06-22,0.17174053336355982
2021-06-23,0.17975978971950315
2021-06-24,0.17573689652432126
2021-06-25,0.16759300701401592
2021-06-28,0.16653138082655772
2021-06-29,0.15990074296262666
2021-06-30,0.17345411612296782
2021-07-01,0.1654895936305362
2021-07-02,0.15876119047172707
2021-07-06,0.1719614445159147
2021-07-07,0.16856656963941574
2021-07-08,0.18581225040346508
2021-07-09,0.186638041138456
2021-07-12,0.18003672625328423
2021-07-13,0.18508532518814128
2021-07-14,0.1774293538285027
2021-07-15,0.19073100639382154
2021-07-16,0.195123597752809
2021-07-19,0.22725049702915942
2021-07-20,0.21665702573422355
2021-07-21,0.2127930262015182
2021-07-22,0.20190739065224927
2021-07-23,0.1952332789254947
2021-07-26,0.1848299975653303
2021-07-27,0.17989046667347328
2021-07-28,0.1712943992079134
2021-07-29,0.16653622308675073
2021-07-30,0.17328143351207598
2021-08-02,0.16514791551818025
2021-08-03,0.15796858295243396
2021-08-04,0.15144565044926184
2021-08-05,0.1465622224176476
2021-08-06,0.15035116733833495
2021-08-09,0.14737846423409356
2021-08-10,0.14126975982141401
2021-08-11,0.13676733820616677
2021-08-12,0.13341901048951008
2021-08-13,0.13128530885060977
2021-08-16,0.13437740435058268
2021-08-17,0.1452218686011167
2021-08-18,0.13857657983945196
2021-08-19,0.15221843672827548
2021-08-20,0.1461290139568457
2021-08-23,0.14317004700704686
2021-08-24,0.13802663221277262
2021-08-25,0.13536481507393272
2021-08-26,0.1410977393156956
2021-08-27,0.13986121621092817
2021-08-30,0.13458878303930086
2021-08-31,0.13696582055388856
2021-09-01,0.13172994329308732
2021-09-02,0.12785949882585965
2021-09-03,0.12535444627136286
2021-09-07,0.12040777067947069
2021-09-08,0.14288417813040044
2021-09-09,0.13993030665299064
2021-09-10,0.13562207209742813
2021-09-13,0.13324265127953586
2021-09-14,0.12932071156624525
2021-09-15,0.12469206149550982
2021-09-16,0.12351455638911553
2021-09-17,0.1481966805296259
2021-09-20,0.1960090997887598
2021-09-21,0.19191531569939904
2021-09-22,0.18664350939692495
2021-09-23,0.1843454181692618
2021-09-24,0.1934454527767453
2021-09-27,0.18352750529552783
2021-09-28,0.21524363405220606
2021-09-29,0.21151594833487142
2021-09-30,0.21208859375270514
2021-10-01,0.2002528112162224
2021-10-04,0.20358076922931595
2021-10-05,0.19328495958040812
2021-10-06,0.2038308445746129
2021-10-07,0.1980503117897066
2021-10-08,0.18745286767611746
2021-10-11,0.19008475372843556
2021-10-12,0.17990951725798165
2021-10-13,0.1779103909275678
2021-10-14,0.1757594799719207
2021-10-15,0.17084990254606527
2021-10-18,0.1715363063610733
2021-10-19,0.16461696267396017
2021-10-20,0.15681871049080845
2021-10-21,0.1535416670483944
2021-10-22,0.14985099038711758
2021-10-25,0.1427342495689104
2021-10-26,0.13873508871226486
2021-10-27,0.14001455424347856
2021-10-28,0.1372385405052094
2021-10-29,0.14785548498449425
2021-11-01,0.14754638172452755
2021-11-02,0.14281770772561783
2021-11-03,0.1415373827651197
2021-11-04,0.14299036429074513
2021-11-05,0.13600670248189978
2021-11-08,0.13412838491534892
2021-11-09,0.12776950481237687
2021-11-10,0.14822118188707037
2021-11-11,0.14224953314510386
2021-11-12,0.13565582036905016
2021-11-15,0.1371249600911519
2021-11-16,0.13175190275665852
2021-11-17,0.12674120987271661
2021-11-18,0.12276410843564987
2021-11-19,0.1432228064241167
2021-11-22,0.155315782585029
2021-11-23,0.15615371004238102
2021-11-24,0.1681147857863787
2021-11-26,0.22230841279627725
2021-11-29,0.21043077816707328
2021-11-30,0.2109659982082421
2021-12-01,0.20113934871128522
2021-12-02,0.19474378860441224
2021-12-03,0.1965083906605517
2021-12-06,0.19136803181304868
2021-12-07,0.19572
2021-12-08,0.18494721409094003
2021-12-09,0.2003708152401442
2021-12-10,0.19192864299004464
2021-12-13,0.18700951847432795
2021-12-14,0.19332406885848435
2021-12-15,0.1892615523554639
2021-12-16,0.18149582474536435
2021-12-17,0.2007455643345576
2021-12-20,0.19847579197473933
2021-12-21,0.1940914217578922
2021-12-22,0.18942133037226824
2021-12-23,0.1830443651140346
2021-12-27,0.17819196951602506
2021-12-28,0.16871331067820347
2021-12-29,0.16193639862612727
2021-12-30,0.15854357470424338
2021-12-31,0.1503067028445505
2022-01-03,0.14949920080053938
2022-01-04,0.14367428538190125
2022-01-05,0.14255780048808273
2022-01-06,0.14203213256161437
2022-01-07,0.13634846665804495
2022-01-10,0.14694735342972326
2022-01-11,0.14767394367321543
2022-01-12,0.14461138212464467
2022-01-13,0.14675278068915765
2022-01-14,0.13934289088432175
2022-01-18,0.17124893459522603
2022-01-19,0.16405211367123557
2022-01-20,0.16553466102300146
2022-01-21,0.1887863459045701
2022-01-24,0.2045748635585516
2022-01-25,0.20809990389233726
2022-01-26,0.2002762162614423
2022-01-27,0.20114166649404097
2022-01-28,0.19088849834392854
2022-01-31,0.19020787365406303
2022-02-01,0.18459813975227377
2022-02-02,0.1759208492476091
2022-02-03,0.18321437934834703
2022-02-04,0.1782633725699141
2022-02-07,0.16860767598184848
2022-02-08,0.16182540591637642
2022-02-09,0.16295945876198778
2022-02-10,0.17611383931991262
2022-02-11,0.20909486937751484
2022-02-14,0.21726385249276972
2022-02-15,0.22251315286966747
2022-02-16,0.21042820343290486
2022-02-17,0.23527589846816013
2022-02-18,0.24563311910245328
2022-02-22,0.2801126973202036
2022-02-23,0.2888533233321023
2022-02-24,0.31407484139930725
2022-02-25,0.3089384793126295
2022-02-28,0.3549514400590594
2022-03-01,0.4022574295149811
2022-03-02,0.3786121376818234
2022-03-03,0.4126986459876019
2022-03-04,0.4935275992282499
2022-03-07,0.5346464962945142
2022-03-08,0.5134535889445122
2022-03-09,0.5204253491135881
2022-03-10,0.5414254519322119
2022-03-11,0.5074134408941096
2022-03-14,0.4857566205416041
2022-03-15,0.45615334132284946
2022-03-16,0.4482096946742674
2022-03-17,0.4162148233785049
2022-03-18,0.38832226204532744
2022-03-21,0.39147138286214483
2022-03-22,0.37295729728750454
2022-03-23,0.3940542104837861
2022-03-24,0.37012084891289226
2022-03-25,0.34501383102710537
2022-03-28,0.3285257304991498
2022-03-29,0.32580187292279333
2022-03-30,0.3280466186382661
2022-03-31,0.35870451906827155
2022-04-01,0.3390218116876848
2022-04-04,0.3171770767252892
2022-04-05,0.33128926514452595
2022-04-06,0.34135204935667224
2022-04-07,0.3189347450498299
2022-04-08,0.30005276535969466
2022-04-11,0.3041910294535327
2022-04-12,0.3033512538296158
2022-04-13,0.2896444365079364
2022-04-14,0.28181865871513906
2022-04-18,0.2681043654997061
2022-04-19,0.25749689784539154
2022-04-20,0.2485408079169294
2022-04-21,0.2380695133779208
2022-04-22,0.2622927021478104
2022-04-25,0.25823369880788216
2022-04-26,0.3255997008598135
2022-04-27,0.3056935229932097
2022-04-28,0.29724688526543047
2022-04-29,0.2999621736152744
2022-05-02,0.2841865464795968
2022-05-03,0.2694089664432125
2022-05-04,0.2665625315005843
2022-05-05,0.32009334201135775
2022-05-06,0.3264592060273381
2022-05-09,0.3428175596436099
2022-05-10,0.32813414147266057
2022-05-11,0.3080467782658991
2022-05-12,0.2981460796321159
2022-05-13,0.2948474358036712
2022-05-16,0.2767620176252515
2022-05-17,0.27510210686216124
2022-05-18,0.3266944407240503
2022-05-19,0.31406525309241073
2022-05-20,0.296815518462226
2022-05-23,0.2912398578491619
2022-05-24,0.2849637324292339
2022-05-25,0.26839408413748617
2022-05-26,0.2623105716512394
2022-05-27,0.25460023487813205
2022-05-31,0.24107393720599496
2022-06-01,0.24844512633577662
2022-06-02,0.24819086123384965
2022-06-03,0.2546616437550029
2022-06-06,0.24252512859495612
2022-06-07,0.2279858442974037
2022-06-08,0.23910819057489438
2022-06-09,0.28167514906359775
2022-06-10,0.3243957527465488
2022-06-13,0.3718478011229863
2022-06-14,0.3623071520133159
2022-06-15,0.3511755817251535
2022-06-16,0.39193574830576505
2022-06-17,0.36881733039541403
2022-06-21,0.34962636857079304
2022-06-22,0.3374617578333877
2022-06-23,0.34560914571232054
2022-06-24,0.33641865168269136
2022-06-27,0.3163647635246378
2022-06-28,0.31493051233565794
2022-06-29,0.32606030485172527
2022-06-30,0.3233984805159109
2022-07-01,0.3027698571522601
2022-07-05,0.3660033639189673
2022-07-06,0.34757824960719275
2022-07-07,0.33510164905592454
2022-07-08,0.31861802208914675
