,"美国SPDR S＆P 500 ETF信托 - 指数GARCH模型波动率预测"
1996-07-12,0.1923291459971681
1996-07-15,0.2626007806538282
1996-07-16,0.2435576342470094
1996-07-17,0.22722698695357468
1996-07-18,0.21268321795571932
1996-07-19,0.21566066678928728
1996-07-22,0.2184579153979091
1996-07-23,0.23491879618285125
1996-07-24,0.21865577330589742
1996-07-25,0.20457055213299885
1996-07-26,0.19156828338741252
1996-07-29,0.2063717771401894
1996-07-30,0.19354078639914638
1996-07-31,0.18174911168971364
1996-08-01,0.17181168411956158
1996-08-02,0.1631964264314633
1996-08-05,0.16761999522729976
1996-08-06,0.15787576774160117
1996-08-07,0.14896342477266022
1996-08-08,0.1444279528346227
1996-08-09,0.14423710978801538
1996-08-12,0.13690329652714722
1996-08-13,0.1492834786572178
1996-08-14,0.141203252228835
1996-08-15,0.13791170001127534
1996-08-16,0.1312138270152959
1996-08-19,0.12441564901570865
1996-08-20,0.1197617524921876
1996-08-21,0.12224423471068073
1996-08-22,0.11691939839051516
1996-08-23,0.12430952996452042
1996-08-26,0.12991278643767135
1996-08-27,0.12349439711986937
1996-08-28,0.12112345206441237
1996-08-29,0.14028387120406965
1996-08-30,0.1589686723854735
1996-09-03,0.15027697428415307
1996-09-04,0.14189706593161114
1996-09-05,0.16516782737567265
1996-09-06,0.15655303318684055
1996-09-09,0.14851681722956497
1996-09-10,0.14128490365215954
1996-09-11,0.13406463157745968
1996-09-12,0.1275673121140365
1996-09-13,0.12229294730277784
1996-09-16,0.11648917872489273
1996-09-17,0.11621475568962833
1996-09-18,0.11652694366540298
1996-09-19,0.11120521624456292
1996-09-20,0.10627381333141295
1996-09-23,0.10195725692661607
1996-09-24,0.09797318776073381
1996-09-25,0.09381321100996384
1996-09-26,0.090963187938858
1996-09-27,0.08733485695871952
1996-09-30,0.0860337842943108
1996-10-01,0.08313819411076956
1996-10-02,0.08055673826564728
1996-10-03,0.07971036017984112
1996-10-04,0.07793009174895152
1996-10-07,0.0752271974753812
1996-10-08,0.08259306750569324
1996-10-09,0.09998474063575902
1996-10-10,0.10041798862753626
1996-10-11,0.09705037186945756
1996-10-14,0.09301299393095569
1996-10-15,0.09230588843622059
1996-10-16,0.08891335805153239
1996-10-17,0.0855779244899057
1996-10-18,0.08270006142682121
1996-10-21,0.08270626215710633
1996-10-22,0.09784555258160689
1996-10-23,0.093914989218974
1996-10-24,0.11244509059981232
1996-10-25,0.10719732048890027
1996-10-28,0.11897074699269565
1996-10-29,0.11379977311049437
1996-10-30,0.11634201442299338
1996-10-31,0.1115072033547609
1996-11-01,0.11473857747070076
1996-11-04,0.10978777964782785
1996-11-05,0.10514865876462715
1996-11-06,0.10199190320804884
1996-11-07,0.09767095904105785
1996-11-08,0.0939408524551486
1996-11-11,0.09252467497916435
1996-11-12,0.09591919661882078
1996-11-13,0.0922288278143011
1996-11-14,0.08898465260931236
1996-11-15,0.08552796805723846
1996-11-18,0.08222722322929311
1996-11-19,0.079741067712942
1996-11-20,0.07696320939254028
1996-11-21,0.07773534331306449
1996-11-22,0.07560459986006142
1996-11-25,0.07403273789344819
1996-11-26,0.07961822982207027
1996-11-27,0.0811631157607937
1996-11-29,0.07845942390815777
1996-12-02,0.07566195794453115
1996-12-03,0.12662418394603775
1996-12-04,0.12039062870506159
1996-12-05,0.1208580507868632
1996-12-06,0.1292060024921443
1996-12-09,0.12375048945357753
1996-12-10,0.1290447522373537
1996-12-11,0.14546079306809792
1996-12-12,0.18158369310045439
1996-12-13,0.1705202216747328
1996-12-16,0.1924034885338621
1996-12-17,0.1807698735962384
1996-12-18,0.17021943954789653
1996-12-19,0.16167054277140286
1996-12-20,0.15238769359761306
1996-12-23,0.14959134253024137
1996-12-24,0.14179530387146114
1996-12-26,0.13470134030513578
1996-12-27,0.1276759538832587
1996-12-30,0.14283053497064274
1996-12-31,0.1846019620697462
1997-01-02,0.17325605443966452
1997-01-03,0.16392095534128637
1997-01-06,0.17561475222771006
1997-01-07,0.16588610068357146
1997-01-08,0.17730276139981577
1997-01-09,0.16710866045779912
1997-01-10,0.15804199543159406
1997-01-13,0.15222004256995858
1997-01-14,0.14462189834184863
1997-01-15,0.14234947460387762
1997-01-16,0.13491036224100802
1997-01-17,0.12826723182481176
1997-01-20,0.12177381442658351
1997-01-21,0.11637649247163279
1997-01-22,0.11134089437399002
1997-01-23,0.14377810027956275
1997-01-24,0.16898806940136335
1997-01-27,0.16550322172090792
1997-01-28,0.15593239881435803
1997-01-29,0.1477811047461752
1997-01-30,0.14060002418207473
1997-01-31,0.13574143066875347
1997-02-03,0.1287734363912061
1997-02-04,0.12264770523739937
1997-02-05,0.16934833923012058
1997-02-06,0.15973999123575788
1997-02-07,0.15156368760359457
1997-02-10,0.1664669048189459
1997-02-11,0.1575203266883357
1997-02-12,0.14958860504730967
1997-02-13,0.14208363846692554
1997-02-14,0.13971868536455673
1997-02-18,0.1328659893275928
1997-02-19,0.14224947999904955
1997-02-20,0.1654665984421025
1997-02-21,0.1556965144118519
1997-02-24,0.147736864593777
1997-02-25,0.13956240410655013
1997-02-26,0.15660562058878985
1997-02-27,0.18624187499056166
1997-02-28,0.18137700295241402
1997-03-03,0.1706714106111507
1997-03-04,0.17343181369056834
1997-03-05,0.1642924137019114
1997-03-06,0.1684752777115978
1997-03-07,0.1591364584248374
1997-03-10,0.15075572227945444
1997-03-11,0.15507289086103992
1997-03-12,0.16795866991614336
1997-03-13,0.1978936805458931
1997-03-14,0.18550637724886984
1997-03-17,0.17409291312399824
1997-03-18,0.1900506795567961
1997-03-19,0.1857871588673448
1997-03-20,0.18626061419419834
1997-03-21,0.17492915365941725
1997-03-24,0.1654075729826177
1997-03-25,0.1798068864087246
1997-03-26,0.16905501234805198
1997-03-27,0.23340579941381062
1997-03-31,0.2709196737042181
1997-04-01,0.25132840507988746
1997-04-02,0.27763552150256277
1997-04-03,0.2572622078736012
1997-04-04,0.23957703980139666
1997-04-07,0.22300129865092713
1997-04-08,0.20834455500444451
1997-04-09,0.21395050175215763
1997-04-10,0.20814791279280223
1997-04-11,0.28291085451074516
1997-04-14,0.26261968471536934
1997-04-15,0.24474187545248566
1997-04-16,0.22826129238221712
1997-04-17,0.2219329439267636
1997-04-18,0.2071984526969253
1997-04-21,0.2089024317713894
1997-04-22,0.19682046844777096
1997-04-23,0.18419963843612724
1997-04-24,0.18449859511660244
1997-04-25,0.20132086926098844
1997-04-28,0.1889860661530368
1997-04-29,0.17957969929811107
1997-04-30,0.16887656320520025
1997-05-01,0.16145451495699958
1997-05-02,0.1534820371248701
1997-05-05,0.14669216911614608
1997-05-06,0.14027055956258247
1997-05-07,0.1939583594486198
1997-05-08,0.18208939343080915
1997-05-09,0.17132933549161977
1997-05-12,0.16235656315652905
1997-05-13,0.16247487067235966
1997-05-14,0.15309431681156555
1997-05-15,0.14494182874519004
1997-05-16,0.1724564188425586
1997-05-19,0.16226791180020772
1997-05-20,0.15373399116656017
1997-05-21,0.15013875901978144
1997-05-22,0.1495405098292767
1997-05-23,0.14191097082325946
1997-05-27,0.134508106521503
1997-05-28,0.12782041949547812
1997-05-29,0.13558581562980696
1997-05-30,0.12891751269707308
1997-06-02,0.13283983197821353
1997-06-03,0.13372678265777577
1997-06-04,0.1292545966687452
1997-06-05,0.12288606137394104
1997-06-06,0.1183483794565857
1997-06-09,0.1129796654270139
1997-06-10,0.10787024205034491
1997-06-11,0.10309827428235645
1997-06-12,0.10010660257945028
1997-06-13,0.09643370904408893
1997-06-16,0.09235969575523731
1997-06-17,0.09185037441404363
1997-06-18,0.09657893248529931
1997-06-19,0.09332701345269762
1997-06-20,0.09769991627427324
1997-06-23,0.1718134441771074
1997-06-24,0.1635061980476581
1997-06-25,0.17068558462857958
1997-06-26,0.17202928122851646
1997-06-27,0.16195149273779477
1997-06-30,0.16853158398353707
1997-07-01,0.15940867479531973
1997-07-02,0.15149417216513644
1997-07-03,0.14406002623906466
1997-07-07,0.16170031168801133
1997-07-08,0.15309281890408838
1997-07-09,0.17208010460247866
1997-07-10,0.16204513815600888
1997-07-11,0.15282998082837018
1997-07-14,0.14440112381834153
1997-07-15,0.1368702332868619
1997-07-16,0.13064595562052428
1997-07-17,0.1359175789955074
1997-07-18,0.18876979313438896
1997-07-21,0.17684080637680885
1997-07-22,0.1681635703712311
1997-07-23,0.1600280312945204
1997-07-24,0.1510956640013207
1997-07-25,0.14409260272477556
1997-07-28,0.13769896208759164
1997-07-29,0.13059373047738546
1997-07-30,0.12479356425713628
1997-07-31,0.12076556247540106
1997-08-01,0.12422533219919357
1997-08-04,0.11818079082490521
1997-08-05,0.11245980241846416
1997-08-06,0.10781819197148504
1997-08-07,0.12176181125459656
1997-08-08,0.17407177829849388
1997-08-11,0.16409220091156068
1997-08-12,0.19575920208255856
1997-08-13,0.19018508458867114
1997-08-14,0.1784133672122131
1997-08-15,0.25566524519378847
1997-08-18,0.23892558255657764
1997-08-19,0.22303406735294945
1997-08-20,0.20901730071934235
1997-08-21,0.23964703044269084
1997-08-22,0.2235069260671803
1997-08-25,0.21678452527798198
1997-08-26,0.23863683621771387
1997-08-27,0.22232603896080189
1997-08-28,0.24480210293214394
1997-08-29,0.22770414225481278
1997-09-02,0.21461418778822616
1997-09-03,0.21271070494923383
1997-09-04,0.19899954070298756
1997-09-05,0.1926508717862445
1997-09-08,0.18069855450445638
1997-09-09,0.16954836478126237
1997-09-10,0.21487839630823757
1997-09-11,0.21235861461216968
1997-09-12,0.19946728152757284
1997-09-15,0.19037235093363744
1997-09-16,0.18030848565722024
1997-09-17,0.16915329142526314
1997-09-18,0.15936978132632298
1997-09-19,0.1502507955386593
1997-09-22,0.14225482993557723
1997-09-23,0.14541556973034214
1997-09-24,0.15760470919360245
1997-09-25,0.16531628957849254
1997-09-26,0.15621103763818997
1997-09-29,0.1480205289816247
1997-09-30,0.1660626038577018
1997-10-01,0.1572908931883852
1997-10-02,0.14867383885539512
1997-10-03,0.1407695290892173
1997-10-06,0.1336759779466752
1997-10-07,0.12740307798479594
1997-10-08,0.13815420123905028
1997-10-09,0.1390872979103412
1997-10-10,0.13840168539436215
1997-10-13,0.1310424134393136
1997-10-14,0.12424641741313912
1997-10-15,0.12329126392409155
1997-10-16,0.1601841677569915
1997-10-17,0.17606926137176815
1997-10-20,0.1664680401758848
1997-10-21,0.15816467747256338
1997-10-22,0.16484268136620445
1997-10-23,0.20770287624392686
1997-10-24,0.21775057290395355
1997-10-27,0.46875432670003164
1997-10-28,0.43075610918476825
1997-10-29,0.39884602292112675
1997-10-30,0.4175736112351929
1997-10-31,0.38303457232996607
1997-11-03,0.3522941015685616
1997-11-04,0.3233666476308279
1997-11-05,0.2979106342512801
1997-11-06,0.2836135328223955
1997-11-07,0.28766671340285443
1997-11-10,0.2797321618977696
1997-11-11,0.2587261849910055
1997-11-12,0.2915628124435625
1997-11-13,0.2704395156037668
1997-11-14,0.2514754039662726
1997-11-17,0.23486166737039063
1997-11-18,0.2330648622165083
1997-11-19,0.21722911130877465
1997-11-20,0.20378725966065692
1997-11-21,0.19097468418615068
1997-11-24,0.22540085093007084
1997-11-25,0.21013789472629638
1997-11-26,0.19639691952777671
1997-11-28,0.18381432588348492
1997-12-01,0.1744323834613286
1997-12-02,0.1782232914071559
1997-12-03,0.16749652056087613
1997-12-04,0.15971017250006336
1997-12-05,0.1514712317240472
1997-12-08,0.1495650774746565
1997-12-09,0.15566286956111275
1997-12-10,0.16784933243835082
1997-12-11,0.2022391119442528
1997-12-12,0.18917904852282139
1997-12-15,0.17802246712142825
1997-12-16,0.16758022556375796
1997-12-17,0.16976700739543005
1997-12-18,0.18333943274702255
1997-12-19,0.18973822493108763
1997-12-22,0.1782289471438352
1997-12-23,0.21365778431875587
1997-12-24,0.2062459046866143
1997-12-26,0.19296775170996835
1997-12-29,0.18222731957640162
1997-12-30,0.17217314424729543
1997-12-31,0.16323564316655845
1998-01-02,0.15405625517972324
1998-01-05,0.14545213068222823
1998-01-06,0.17968743862607647
1998-01-07,0.1688015627889742
1998-01-08,0.1799800988998506
1998-01-09,0.2713909504755087
1998-01-12,0.25270082548341627
1998-01-13,0.23559994567062192
1998-01-14,0.21947872060862758
1998-01-15,0.22432179385873321
1998-01-16,0.2101098912474137
1998-01-20,0.19744697313456086
1998-01-21,0.20782028774881436
1998-01-22,0.2153025740672879
1998-01-23,0.2041367894329682
1998-01-26,0.19221983976686693
1998-01-27,0.180776216356024
1998-01-28,0.17031541914929488
1998-01-29,0.16052016321945353
1998-01-30,0.1512129161149933
1998-02-02,0.14402989189748078
1998-02-03,0.13673012294297113
1998-02-04,0.13232076979824445
1998-02-05,0.12683139705924554
1998-02-06,0.12128169721767584
1998-02-09,0.12333248331238612
1998-02-10,0.11793335253438698
1998-02-11,0.11429913542980105
1998-02-12,0.10918720309633359
1998-02-13,0.11841136887985039
1998-02-17,0.11302407690399424
1998-02-18,0.1084162993280992
1998-02-19,0.11640090463565994
1998-02-20,0.11138426244312974
1998-02-23,0.10647171004543882
1998-02-24,0.12147194787274963
1998-02-25,0.11645975425012711
1998-02-26,0.11129358094697107
1998-02-27,0.10606188646257429
1998-03-02,0.10616374296340535
1998-03-03,0.10179963084412438
1998-03-04,0.11368499742710117
1998-03-05,0.13192212702954725
1998-03-06,0.12668801158752158
1998-03-09,0.1286471136092839
1998-03-10,0.12280540216130559
1998-03-11,0.11704669837291438
1998-03-12,0.11170058853918363
1998-03-13,0.11555471794781898
1998-03-16,0.11088349994476185
1998-03-17,0.1059246209339453
1998-03-18,0.10141878820021466
1998-03-19,0.09715958789537962
1998-03-20,0.0937204513433434
1998-03-23,0.09526360816177393
1998-03-24,0.0919613816773106
1998-03-25,0.09718365418114303
1998-03-26,0.0943505618425243
1998-03-27,0.10084853831365133
1998-03-30,0.09774681007582806
1998-03-31,0.09383246900726848
1998-04-01,0.09059670788720746
1998-04-02,0.08782790080606505
1998-04-03,0.0847682815680488
1998-04-06,0.10265743655478643
1998-04-07,0.114994687355547
1998-04-08,0.12330935147019469
1998-04-09,0.117778065190425
1998-04-13,0.1187121766290215
1998-04-14,0.11359427802490757
1998-04-15,0.10841461414403503
1998-04-16,0.1344867188981871
1998-04-17,0.12846988238493878
1998-04-20,0.1225176170189414
1998-04-21,0.1167863495447991
1998-04-22,0.11135206329475894
1998-04-23,0.13112114795104562
1998-04-24,0.1513071536973715
1998-04-27,0.19372955685697524
1998-04-28,0.1846271464330205
1998-04-29,0.1736356979425602
1998-04-30,0.1646096910877364
1998-05-01,0.15580440083643338
1998-05-04,0.15270302943949737
1998-05-05,0.16088240052908212
1998-05-06,0.1810515285768115
1998-05-07,0.18894125753789193
1998-05-08,0.17830916858086687
1998-05-11,0.1752029383315246
1998-05-12,0.1653929466452545
1998-05-13,0.15580431996578273
1998-05-14,0.15879777328413647
1998-05-15,0.16296603081624095
1998-05-18,0.16266034304648444
1998-05-19,0.15366618730221687
1998-05-20,0.145695978942454
1998-05-21,0.15310832400624075
1998-05-22,0.15365513385500662
1998-05-26,0.18691590943523242
1998-05-27,0.17526376921657258
1998-05-28,0.16494622032650522
1998-05-29,0.17967523702502802
1998-06-01,0.16895257441069078
1998-06-02,0.1589069161490462
1998-06-03,0.1913123874713815
1998-06-04,0.18063850752262098
1998-06-05,0.17102769249451974
1998-06-08,0.16328557682783865
1998-06-09,0.15393200953667824
1998-06-10,0.16058318218294218
1998-06-11,0.20130465866442337
1998-06-12,0.18894192441065058
1998-06-15,0.24911159667907876
1998-06-16,0.23249380636911599
1998-06-17,0.21799728255187037
1998-06-18,0.21366238414845043
1998-06-19,0.2109885731503012
1998-06-22,0.19731808938868228
1998-06-23,0.18553306875055994
1998-06-24,0.17498575942058828
1998-06-25,0.16811576011784263
1998-06-26,0.15841394824951496
1998-06-29,0.14953456108873295
1998-06-30,0.15775826025916995
1998-07-01,0.1495944168744275
1998-07-02,0.1413517026427344
1998-07-06,0.1344919654105776
1998-07-07,0.13178948167437338
1998-07-08,0.12550680475575818
1998-07-09,0.13564246326279983
1998-07-10,0.1288811494362151
1998-07-13,0.12225988009154926
1998-07-14,0.11708888931064296
1998-07-15,0.11576965250012629
1998-07-16,0.1107600260021638
1998-07-17,0.10567993849354759
1998-07-20,0.1008820541027987
1998-07-21,0.14699424845891082
1998-07-22,0.13882065163368165
1998-07-23,0.18634129977007244
1998-07-24,0.17651039402822716
1998-07-27,0.16628802722986405
1998-07-28,0.20039093692080986
1998-07-29,0.19635014438497364
1998-07-30,0.1849111711065613
1998-07-31,0.22990233752617656
1998-08-03,0.22365232393158807
1998-08-04,0.3196169250837634
1998-08-05,0.29540177250653055
1998-08-06,0.2730530256195672
1998-08-07,0.2528605805577453
1998-08-10,0.24788281666949
1998-08-11,0.2665956646309163
1998-08-12,0.2482959782195435
1998-08-13,0.25950849003452664
1998-08-14,0.2683930513258494
1998-08-17,0.25024861398217574
1998-08-18,0.23375987679668214
1998-08-19,0.2232756162235366
1998-08-20,0.2219568444540515
1998-08-21,0.22573259932938353
1998-08-24,0.2107365283950554
1998-08-25,0.19688300383730437
1998-08-26,0.1976054250267436
1998-08-27,0.33372961690566205
1998-08-28,0.31501391969244785
1998-08-31,0.5127094966937906
1998-09-01,0.468185824646582
1998-09-02,0.44196502983833463
1998-09-03,0.42049713578097064
1998-09-04,0.4024722807846523
1998-09-08,0.37202199612388515
1998-09-09,0.4000182900818412
1998-09-10,0.412953865219833
1998-09-11,0.3796363249216281
1998-09-14,0.34898252506393496
1998-09-15,0.320908467323628
1998-09-16,0.29617543719896827
1998-09-17,0.3465096362296437
1998-09-18,0.3185834571976392
1998-09-21,0.2947438304697827
1998-09-22,0.2727827135285519
1998-09-23,0.25567406673340964
1998-09-24,0.3000289126067686
1998-09-25,0.2795108226884963
1998-09-28,0.2592236169796263
1998-09-29,0.24573035709899582
1998-09-30,0.30926177455353254
1998-10-01,0.3585949079393069
1998-10-02,0.3304933385107785
1998-10-05,0.3529518244746725
1998-10-06,0.3260747957141122
1998-10-07,0.3354253085263543
1998-10-08,0.32080884027719686
1998-10-09,0.2969651191638506
1998-10-12,0.2752714732768363
1998-10-13,0.2625486674885249
1998-10-14,0.24406837730439393
1998-10-15,0.23100692716886218
1998-10-16,0.2149964018303562
1998-10-19,0.200830845240466
1998-10-20,0.18822367226255046
1998-10-21,0.18446239616789106
1998-10-22,0.1741402400365866
1998-10-23,0.1954046816225241
1998-10-26,0.18343246277581293
1998-10-27,0.1857529746733548
1998-10-28,0.1780931598911087
1998-10-29,0.1691181291287247
1998-10-30,0.15943151633224845
1998-11-02,0.1515650426714551
1998-11-03,0.16064907842872928
1998-11-04,0.15215364261167066
1998-11-05,0.14465212711882255
1998-11-06,0.13692939538316817
1998-11-09,0.14706487996799236
1998-11-10,0.14537269853724255
