,"iShares安硕罗素2000 ETF - 广义自回归条件异方差（GARCH）模型波动率预测"
2019-12-26,0.11828110618353212
2019-12-27,0.11837253397642547
2019-12-30,0.11677197780289583
2019-12-31,0.1148920838004081
2020-01-02,0.11304093152482424
2020-01-03,0.11283849874931871
2020-01-06,0.11131067495977194
2020-01-07,0.11086453301214054
2020-01-08,0.1103069966955859
2020-01-09,0.10899128900971856
2020-01-10,0.10908739578888113
2020-01-13,0.11194752020478166
2020-01-14,0.1116636737708374
2020-01-15,0.11235175512647766
2020-01-16,0.1260461115623961
2020-01-17,0.12381849522587487
2020-01-21,0.12727198953422547
2020-01-22,0.12431804390352995
2020-01-23,0.12161926590799667
2020-01-24,0.13257131228135294
2020-01-27,0.13986409903903146
2020-01-28,0.14129840508654018
2020-01-29,0.13975329262668554
2020-01-30,0.1357240901240454
2020-01-31,0.1647311992307468
2020-02-03,0.16711989468641966
2020-02-04,0.17571624626083954
2020-02-05,0.18363663360016158
2020-02-06,0.17665231954322025
2020-02-07,0.17950088802008754
2020-02-10,0.17450070372350937
2020-02-11,0.1709569524763471
2020-02-12,0.1676865826475094
2020-02-13,0.1619879773316526
2020-02-14,0.1572958516935523
2020-02-18,0.1522341550375605
2020-02-19,0.14917739681332426
2020-02-20,0.14485388831508803
2020-02-21,0.1483512721886806
2020-02-24,0.2031647400510236
2020-02-25,0.25839998065015407
2020-02-26,0.2521866808536882
2020-02-27,0.29352381436605784
2020-02-28,0.2923319825130326
2020-03-02,0.3152200031723875
2020-03-03,0.3147708366415161
2020-03-04,0.32687936123285605
2020-03-05,0.3456536572929614
2020-03-06,0.34134119704483373
2020-03-09,0.5798486423197006
2020-03-10,0.5675104369084325
2020-03-11,0.6196623854971351
2020-03-12,0.8042605995571336
2020-03-13,0.8194022089303886
2020-03-16,1.0238095213466223
2020-03-17,0.9905879890247005
2020-03-18,1.0104240852236253
2020-03-19,0.9720605536693689
2020-03-20,0.9259808766923862
2020-03-23,0.8783290750054902
2020-03-24,0.9269108695014856
2020-03-25,0.8783144425546013
2020-03-26,0.8776224222295145
2020-03-27,0.8479580532078224
2020-03-30,0.8083781986174541
2020-03-31,0.7648579397509057
2020-04-01,0.7958685745774864
2020-04-02,0.7539824745973874
2020-04-03,0.7258176713197331
2020-04-06,0.7691658572765694
2020-04-07,0.7275694111217156
2020-04-08,0.7194280728467579
2020-04-09,0.7151082575386751
2020-04-13,0.6886371758771088
2020-04-14,0.6582509734136365
2020-04-15,0.6528272420786375
2020-04-16,0.6186888587973765
2020-04-17,0.6195267451853874
2020-04-20,0.5888849768842809
2020-04-21,0.5687867403517772
2020-04-22,0.5413509767239735
2020-04-23,0.5145419982858542
2020-04-24,0.49375987200257576
2020-04-27,0.5020103226030317
2020-04-28,0.480207772531849
2020-04-29,0.5077522821219025
2020-04-30,0.5141713644301869
2020-05-01,0.5227323827734418
2020-05-04,0.49534452737463447
2020-05-05,0.4704929908085773
2020-05-06,0.44702213904906324
2020-05-07,0.4283505853853826
2020-05-08,0.44329318063782575
2020-05-11,0.420700635606841
2020-05-12,0.4342519430008345
2020-05-13,0.44154945770547604
2020-05-14,0.41868131986034435
2020-05-15,0.40373985733390255
2020-05-18,0.4726588799546667
2020-05-19,0.4574281241900196
2020-05-20,0.4555023165693014
2020-05-21,0.43163125512409317
2020-05-22,0.4096865113718049
2020-05-26,0.4107319929102187
2020-05-27,0.4150698741175996
2020-05-28,0.4092816956571598
2020-05-29,0.38894177044899664
2020-06-01,0.3715625169470139
2020-06-02,0.3546090760259811
2020-06-03,0.35469732674493054
2020-06-04,0.3366895549315423
2020-06-05,0.3660514537602603
2020-06-08,0.3588281778233142
2020-06-09,0.351623215957081
2020-06-10,0.3579382963584646
2020-06-11,0.5044473015092855
2020-06-12,0.4905137906318231
2020-06-15,0.4767346771528163
2020-06-16,0.4651660967869434
2020-06-17,0.44892386926961236
2020-06-18,0.4253529579067248
2020-06-19,0.40387119134694416
2020-06-22,0.38575384016235015
2020-06-23,0.3663830569226694
2020-06-24,0.3806393852454052
2020-06-25,0.36784786964178545
2020-06-26,0.37180608655588204
2020-06-29,0.3837957019040208
2020-06-30,0.3702037341788978
2020-07-01,0.3540655515579001
2020-07-02,0.336592053382132
2020-07-06,0.3215941398719821
2020-07-07,0.3177226337546635
2020-07-08,0.30398132376841835
2020-07-09,0.30405865947214855
2020-07-10,0.2983653766776568
2020-07-13,0.2900010172395952
2020-07-14,0.2864130779137014
2020-07-15,0.3219266046787683
2020-07-16,0.30744393440105466
2020-07-17,0.292599736841987
2020-07-20,0.2791093334161364
2020-07-21,0.2738010248337285
2020-07-22,0.2606528933275056
2020-07-23,0.24830962848830493
2020-07-24,0.24674434461604183
2020-07-27,0.24022951026050066
2020-07-28,0.23392529576768734
2020-07-29,0.24562670701696918
2020-07-30,0.2349407321006726
2020-07-31,0.22855967360844742
2020-08-03,0.23107106179701517
2020-08-04,0.22291929929909615
2020-08-05,0.23222006890017066
2020-08-06,0.2216625354000987
2020-08-07,0.22434319334448283
2020-08-10,0.21970955463975617
2020-08-11,0.21171196187272934
2020-08-12,0.20339494683988588
2020-08-13,0.19497993127499047
2020-08-14,0.18691017949806799
2020-08-17,0.1809928517925501
2020-08-18,0.1796387675308423
2020-08-19,0.17261313854976393
2020-08-20,0.16720318537635578
2020-08-21,0.1647981128532727
2020-08-24,0.16623505406501962
2020-08-25,0.16025581050308282
2020-08-26,0.15743467445261225
2020-08-27,0.15246206610170285
2020-08-28,0.15267384176734403
2020-08-31,0.15614296987056447
2020-09-01,0.1600572397612804
2020-09-02,0.15887725828450086
2020-09-03,0.20827553961039208
2020-09-04,0.2015352395984385
2020-09-08,0.21352080554362846
2020-09-09,0.21606348233794623
2020-09-10,0.21553624381992
2020-09-11,0.20844105353792472
2020-09-14,0.2339259959901849
2020-09-15,0.223428495944452
2020-09-16,0.21797086686068853
2020-09-17,0.2111628802607125
2020-09-18,0.20234941956921945
2020-09-21,0.2562142618981231
2020-09-22,0.24677768780827816
2020-09-23,0.2746101746112114
2020-09-24,0.2613687946178732
2020-09-25,0.26020972080227905
2020-09-28,0.273042042916471
2020-09-29,0.26077516522859306
2020-09-30,0.24879851366115513
2020-10-01,0.24857097014736051
2020-10-02,0.23785819304787464
2020-10-05,0.2605590482021302
2020-10-06,0.24855971676842573
2020-10-07,0.2577987331233418
2020-10-08,0.25129245671129885
2020-10-09,0.24074171387609583
2020-10-12,0.23176417238218683
2020-10-13,0.22344394733355388
2020-10-14,0.2185089535922956
2020-10-15,0.21432414049751838
2020-10-16,0.20525505401816543
2020-10-19,0.20443333974672528
2020-10-20,0.19596673289107006
2020-10-21,0.1921292283854802
2020-10-22,0.20102586997697586
2020-10-23,0.19442546129558239
2020-10-26,0.21273457546905722
2020-10-27,0.20744161588263815
2020-10-28,0.24701637111738162
2020-10-29,0.24202398806729883
2020-10-30,0.2391496585822359
2020-11-02,0.24279420174295763
2020-11-03,0.26627716086814507
2020-11-04,0.25360861578424343
2020-11-05,0.27430566235497217
2020-11-06,0.2636775348792536
2020-11-09,0.3017683820415917
2020-11-10,0.2996339747091441
2020-11-11,0.28486396332284647
2020-11-12,0.2805736074544432
2020-11-13,0.28381777745588804
2020-11-16,0.29177440463481374
2020-11-17,0.2783419659339928
2020-11-18,0.27304998004028497
2020-11-19,0.26237872398500606
2020-11-20,0.2499491044192797
2020-11-23,0.2536810927128784
2020-11-24,0.25711498906131475
2020-11-25,0.2454933489934096
2020-11-27,0.23492410604278138
2020-11-30,0.24018544835189332
2020-12-01,0.2331914955567634
2020-12-02,0.22261743327960637
2020-12-03,0.214308090374582
2020-12-04,0.23169212675444972
2020-12-07,0.22120715178311934
2020-12-08,0.2197137983832604
2020-12-09,0.21276051607382418
2020-12-10,0.20843216738306017
2020-12-11,0.20076985331468467
2020-12-14,0.19236058951874732
2020-12-15,0.2179546806104425
2020-12-16,0.2090078965015437
2020-12-17,0.2075638494536079
2020-12-18,0.19992321425987528
2020-12-21,0.19150796014787477
2020-12-22,0.19119188999536565
2020-12-23,0.18763285533189542
2020-12-24,0.1800725553769924
2020-12-28,0.17389869464719968
2020-12-29,0.19088367976335746
2020-12-30,0.1891633960363368
2020-12-31,0.1816632654115851
2021-01-04,0.18511071605933568
2021-01-05,0.19175689296606785
2021-01-06,0.26335172222713865
2021-01-07,0.264166263553846
2021-01-08,0.2517800039717213
2021-01-11,0.24000050999945813
2021-01-12,0.24369432656506387
2021-01-13,0.23482840288176388
2021-01-14,0.24262257355819142
2021-01-15,0.2419279686187606
2021-01-19,0.23837343056641191
2021-01-20,0.22834942960296617
2021-01-21,0.22185208315451987
2021-01-22,0.2188143569329947
2021-01-25,0.20917355377771826
2021-01-26,0.20278010849193273
2021-01-27,0.21274203815889325
2021-01-28,0.20400879686915463
2021-01-29,0.20805024873813538
2021-02-01,0.229445679846015
2021-02-02,0.22892669569100066
2021-02-03,0.21902765578803057
2021-02-04,0.22983036613989893
2021-02-05,0.2287633904277518
2021-02-08,0.2485105406215197
2021-02-09,0.23793128419777002
2021-02-10,0.22910522909789727
2021-02-11,0.21880819545894528
2021-02-12,0.20953767107610982
2021-02-16,0.2026462849400403
2021-02-17,0.1975267252804035
2021-02-18,0.20298350277793514
2021-02-19,0.21722319489409966
2021-02-22,0.20987558314391888
2021-02-23,0.2050356622639096
2021-02-24,0.2248811045864014
2021-02-25,0.27835346378301096
2021-02-26,0.2649592323358444
2021-03-01,0.3010298124771033
2021-03-02,0.30038574999490236
2021-03-03,0.2901113544830674
2021-03-04,0.3064112295592314
2021-03-05,0.3074677036698326
2021-03-08,0.29305652901786716
2021-03-09,0.2953589023544068
2021-03-10,0.2922815923044077
2021-03-11,0.29618369030046204
2021-03-12,0.2829726205836883
2021-03-15,0.2697308725377946
2021-03-16,0.2687505423250342
2021-03-17,0.25850167736399704
2021-03-18,0.2859300739691437
2021-03-19,0.27428012177334327
2021-03-22,0.2634700157513185
2021-03-23,0.3051773707207007
2021-03-24,0.31022212493631074
2021-03-25,0.3146421166976856
2021-03-26,0.3107911214948072
2021-03-29,0.32440895856927254
2021-03-30,0.3179738819463007
2021-03-31,0.3085388967375102
2021-04-01,0.2991388741036511
2021-04-05,0.2855587470206437
2021-04-06,0.2719936528671212
2021-04-07,0.26997483882762113
2021-04-08,0.2600630561998378
2021-04-09,0.24772859988301715
2021-04-12,0.23688813815807663
2021-04-13,0.2263571788126014
2021-04-14,0.22103421002188783
2021-04-15,0.21217768874224266
2021-04-16,0.20306492754781658
2021-04-19,0.20391613276050524
2021-04-20,0.21810585961867232
2021-04-21,0.23738281740682077
2021-04-22,0.2273209018106342
2021-04-23,0.2341743350583065
2021-04-26,0.2287220776400914
2021-04-27,0.21849586357640732
2021-04-28,0.20897968130897318
2021-04-29,0.2007044483811956
2021-04-30,0.20271056607883073
2021-05-03,0.19544291545103396
2021-05-04,0.1956555473274397
2021-05-05,0.1884518049794164
2021-05-06,0.18085286948235024
2021-05-07,0.18341034321978683
2021-05-10,0.21371285782563484
2021-05-11,0.20490866160316404
2021-05-12,0.2501015489756111
2021-05-13,0.25335008348133614
2021-05-14,0.2667557422062363
2021-05-17,0.2540823960844198
2021-05-18,0.24475768016550575
2021-05-19,0.23619768754160148
2021-05-20,0.22752151898227124
2021-05-21,0.21760314244054474
2021-05-24,0.21020995504495024
2021-05-25,0.20620490779804443
2021-05-26,0.21563133538518933
2021-05-27,0.2116970826440459
2021-05-28,0.20250036444411648
2021-06-01,0.2010298813609559
2021-06-02,0.1926046915316447
2021-06-03,0.18884787210874263
2021-06-04,0.18230985930552415
2021-06-07,0.18595940847400005
2021-06-08,0.18522870727832658
2021-06-09,0.18055806489880202
2021-06-10,0.1769523495181683
2021-06-11,0.1771356802002352
2021-06-14,0.17084776381328495
2021-06-15,0.1649992254527275
2021-06-16,0.15934519133001787
2021-06-17,0.1626903180893073
2021-06-18,0.1904389886551596
2021-06-21,0.20798113568302296
2021-06-22,0.20014493648353937
2021-06-23,0.19231990848583513
2021-06-24,0.19584208638594514
2021-06-25,0.18785573613813342
2021-06-28,0.18408892742367752
2021-06-29,0.1781742910747788
2021-06-30,0.17125334916433022
2021-07-01,0.16990344198985494
2021-07-02,0.16962444635134408
2021-07-06,0.1772210890385227
2021-07-07,0.17593381255460816
2021-07-08,0.1746687184357863
2021-07-09,0.1945885104521847
2021-07-12,0.1865634272841277
2021-07-13,0.20014424398418257
2021-07-14,0.20516307562522063
2021-07-15,0.19818723874154967
2021-07-16,0.19860487607307128
2021-07-19,0.20306623057515005
2021-07-20,0.24173148905345368
2021-07-21,0.2441340353166678
2021-07-22,0.2446861647090003
2021-07-23,0.23434666628736153
2021-07-26,0.22406202891163865
2021-07-27,0.22102474703073408
2021-07-28,0.22205293152759772
2021-07-29,0.2151915871961541
2021-07-30,0.2080840397531728
2021-08-02,0.2004821508264514
2021-08-03,0.19299217082565812
2021-08-04,0.19418124729231706
2021-08-05,0.20410629583626272
2021-08-06,0.1974928505035056
2021-08-09,0.19100140313620734
2021-08-10,0.18341776249861952
2021-08-11,0.1776167323199028
2021-08-12,0.17109877147425692
2021-08-13,0.1701920491679914
2021-08-16,0.16964717504279286
2021-08-17,0.1732116866726954
2021-08-18,0.1716712614271824
2021-08-19,0.17466402949663104
2021-08-20,0.18553062388727096
2021-08-23,0.19890637998817431
2021-08-24,0.19602349859136786
2021-08-25,0.188582071258113
2021-08-26,0.18773993288589405
2021-08-27,0.22258799967653242
2021-08-30,0.2135272376068215
2021-08-31,0.20438969837053922
2021-09-01,0.1981805631236323
2021-09-02,0.19263667875043944
2021-09-03,0.18598664468181578
2021-09-07,0.18144423606166168
2021-09-08,0.18176512536787687
2021-09-09,0.17460443293341665
2021-09-10,0.17418227349532445
2021-09-13,0.1696519283710032
2021-09-14,0.17411064413182786
2021-09-15,0.17274200068309967
2021-09-16,0.16624331565509637
2021-09-17,0.1603000698689804
2021-09-20,0.19164173762518436
2021-09-21,0.1839162961784518
2021-09-22,0.19089278875850707
2021-09-23,0.2007936373493941
2021-09-24,0.1936341209601242
2021-09-27,0.19871745469384416
2021-09-28,0.2189472182970133
2021-09-29,0.2094858906943377
2021-09-30,0.2052414256430704
2021-10-01,0.21036723889427272
2021-10-04,0.2057563423080805
2021-10-05,0.19759656171097714
2021-10-06,0.19090783745043052
2021-10-07,0.19671807746112202
2021-10-08,0.19181871441546056
2021-10-11,0.18591915662459316
2021-10-12,0.1803005890173407
2021-10-13,0.17464931262389782
2021-10-14,0.18166493002228032
2021-10-15,0.17512186956516881
2021-10-18,0.1684393754441045
2021-10-19,0.16315889923629662
2021-10-20,0.16037590342691763
2021-10-21,0.1552119808519948
2021-10-22,0.15038853081269196
2021-10-25,0.15215606895553
2021-10-26,0.1513905549233505
2021-10-27,0.1704670853860064
2021-10-28,0.18853709979736086
2021-10-29,0.1808920197244754
2021-11-01,0.21134085927714025
2021-11-02,0.20238297952150028
2021-11-03,0.21091845153992572
2021-11-04,0.2017571262681941
2021-11-05,0.20346456497385487
2021-11-08,0.195338512331798
2021-11-09,0.18921534398668624
2021-11-10,0.1962757560168856
2021-11-11,0.19182797606188728
2021-11-12,0.1840115681146161
2021-11-15,0.17766283685678333
2021-11-16,0.1709968210230822
2021-11-17,0.1758712074217949
2021-11-18,0.1702891540879806
2021-11-19,0.16948310358262855
2021-11-22,0.1644134666017355
2021-11-23,0.1586942562287621
2021-11-24,0.15327745313646102
2021-11-26,0.2336418027665426
2021-11-29,0.22300468873994558
2021-11-30,0.2340068306695341
2021-12-01,0.24763753996516766
2021-12-02,0.26920146582067495
2021-12-03,0.2742186492563918
2021-12-06,0.2772201356323166
2021-12-07,0.28498990718971084
2021-12-08,0.2729888766964691
2021-12-09,0.2812836923819083
2021-12-10,0.2679460811432032
2021-12-13,0.26428485995228707
2021-12-14,0.25494958795809025
2021-12-15,0.2539721331170016
2021-12-16,0.26037788615779184
2021-12-17,0.2517260010408142
2021-12-20,0.24895211828783465
2021-12-21,0.2717567846439165
2021-12-22,0.26258393857964735
2021-12-23,0.25287263908932495
2021-12-27,0.24494581686568973
2021-12-28,0.2353372099775129
2021-12-29,0.22462821283178122
2021-12-30,0.21455975671127145
2021-12-31,0.20539834273917595
2022-01-03,0.20562323020514975
2022-01-04,0.19693585859360405
2022-01-05,0.2486981182075972
2022-01-06,0.23858471702940237
2022-01-07,0.23410039384845127
2022-01-10,0.22401152470352947
2022-01-11,0.21968323012920216
2022-01-12,0.21284998097251503
2022-01-13,0.20810838041751226
2022-01-14,0.19923569860845722
2022-01-18,0.23927728433764872
2022-01-19,0.240921324087346
2022-01-20,0.24531795939148038
2022-01-21,0.2502240923652237
2022-01-24,0.2614515542122479
2022-01-25,0.2569174217525935
2022-01-26,0.2541382781085919
2022-01-27,0.26515589225962904
2022-01-28,0.2682890456205769
2022-01-31,0.29227857465096546
2022-02-01,0.2822793722538011
2022-02-02,0.2726306578505066
2022-02-03,0.27461425818773505
2022-02-04,0.26215124031749304
2022-02-07,0.2507561803824584
2022-02-08,0.2518863743833715
2022-02-09,0.2558310293924488
2022-02-10,0.25437064925026237
2022-02-11,0.24706895555694566
2022-02-14,0.23612165847291522
2022-02-15,0.2573550030599755
2022-02-16,0.24538569640466004
2022-02-17,0.2638819781644817
2022-02-18,0.25456375861461505
2022-02-22,0.25157564270016286
2022-02-23,0.25568939281870884
2022-02-24,0.2723156036660404
2022-02-25,0.27956337957608113
2022-02-28,0.2666933857447537
2022-03-01,0.26921990639623955
2022-03-02,0.2791653510018749
2022-03-03,0.27148935890749015
2022-03-04,0.2688723183966695
2022-03-07,0.2820381867761882
2022-03-08,0.2695847606968911
2022-03-09,0.28799678123201305
2022-03-10,0.27406099977924625
2022-03-11,0.2715938556006008
2022-03-14,0.27615293154337506
2022-03-15,0.2731126844362964
2022-03-16,0.297984048566362
2022-03-17,0.2926137317352007
2022-03-18,0.2825887577381662
2022-03-21,0.2720664654087306
2022-03-22,0.2631948882482332
2022-03-23,0.26381865589832726
2022-03-24,0.25690628875136556
2022-03-25,0.2448530530746962
2022-03-28,0.23348368422654292
2022-03-29,0.2551059591620705
2022-03-30,0.26110636453368957
2022-03-31,0.25365983363552064
2022-04-01,0.2473381288843271
2022-04-04,0.23593091785520606
2022-04-05,0.2517035756599417
2022-04-06,0.24912459533333917
2022-04-07,0.23797046875610428
2022-04-08,0.23013164058859878
2022-04-11,0.22197756373111227
2022-04-12,0.21259439409354142
2022-04-13,0.22176738624062828
2022-04-14,0.21678493213320893
2022-04-18,0.20964570112454012
2022-04-19,0.22098164539164786
2022-04-20,0.2119083886966252
2022-04-21,0.22892306305831228
2022-04-22,0.25094765270868746
2022-04-25,0.24087294244061536
2022-04-26,0.2746768348441492
2022-04-27,0.2621646978523233
2022-04-28,0.2644086450931588
2022-04-29,0.2870195310427498
2022-05-02,0.2773823945386585
2022-05-03,0.26699553704135204
2022-05-04,0.2827682556440875
2022-05-05,0.33206681677036026
2022-05-06,0.3250580612752128
2022-05-09,0.3689583293544137
2022-05-10,0.3500417895051961
2022-05-11,0.3526927694183707
2022-05-12,0.33918734469316514
2022-05-13,0.3538557774009067
2022-05-16,0.3365801117119073
2022-05-17,0.3495495261046709
2022-05-18,0.37173738795014954
2022-05-19,0.3527388518436834
2022-05-20,0.3349918751253529
2022-05-23,0.32306760840418525
2022-05-24,0.31479505332835206
2022-05-25,0.3106348344922057
2022-05-26,0.31290640261905794
2022-05-27,0.32249303992489514
2022-05-31,0.3119127512622721
2022-06-01,0.2975940180850415
2022-06-02,0.3048262665847548
2022-06-03,0.29283609613570527
2022-06-06,0.27921391154453606
2022-06-07,0.2761229986799361
2022-06-08,0.2727964779831294
2022-06-09,0.2776113765680362
2022-06-10,0.29412614436666457
2022-06-13,0.3597096579187164
2022-06-14,0.3420908563525193
2022-06-15,0.3318705114950709
2022-06-16,0.38602573178481253
2022-06-17,0.36792571913363165
2022-06-21,0.35891310926183795
2022-06-22,0.34070384911239265
2022-06-23,0.32826332844227357
2022-06-24,0.3431546141318808
2022-06-27,0.326228050296108
2022-06-28,0.32240601793390894
2022-06-29,0.30998723457587735
2022-06-30,0.29686768567831695
2022-07-01,0.2878668129534907
2022-07-05,0.27654499886998496
2022-07-06,0.26549667116557224
2022-07-07,0.27570067246925606
2022-07-08,0.2623923619315166
2022-07-11,0.26752780191972575
2022-07-12,0.2552376516111994
2022-07-13,0.2432399925999012
2022-07-14,0.23699242013195274
2022-07-15,0.24598434828256857
2022-07-18,0.2349151489368023
2022-07-19,0.2771725440948291
2022-07-20,0.27371288460721027
2022-07-21,0.2616333212723486
2022-07-22,0.2604136448038006
2022-07-25,0.2492436253949136
2022-07-26,0.23935657500891847
2022-07-27,0.25163303280769794
2022-07-28,0.24826030129684448
2022-07-29,0.2389949204481133
2022-08-01,0.22800109736578023
2022-08-02,0.21775601208692266
2022-08-03,0.21915935298316613
2022-08-04,0.2096803767642552
2022-08-05,0.2037735331194903
2022-08-08,0.20126816439765133
2022-08-09,0.20327188000311305
2022-08-10,0.23534690055320465
2022-08-11,0.2252602175263089
2022-08-12,0.23520701775244718
2022-08-15,0.2250653665049334
2022-08-16,0.21497272385119
2022-08-17,0.2204635969950595
2022-08-18,0.21294437865320606
2022-08-19,0.22776904091645114
2022-08-22,0.23848620337453486
2022-08-23,0.22764636522466156
2022-08-24,0.22030368403637737
2022-08-25,0.2226448822677045
2022-08-26,0.26439082207973863
2022-08-29,0.25551301336722554
2022-08-30,0.25231255616794024
2022-08-31,0.24216045341880246
2022-09-01,0.23663050690897827
2022-09-02,0.22874053160732138
2022-09-06,0.22333480606479592
2022-09-07,0.23612678120026961
2022-09-08,0.22867183123419466
2022-09-09,0.23750879310038187
2022-09-12,0.2335600864873962
2022-09-13,0.2913319941235428
2022-09-14,0.27766306776379174
2022-09-15,0.2664480226986119
2022-09-16,0.26288712254501934
2022-09-19,0.25355515139708756
2022-09-20,0.25008981026823146
2022-09-21,0.24912636552561032
2022-09-22,0.26052127820966947
2022-09-23,0.27278086589788514
2022-09-26,0.2675341129650572
2022-09-27,0.2552330605544666
2022-09-28,0.2838529802556246
2022-09-29,0.290317581279536
2022-09-30,0.27823665251005303
2022-10-03,0.291911870262242
2022-10-04,0.3323481674389073
2022-10-05,0.3175183333289591
2022-10-06,0.3028168377088698
2022-10-07,0.3202405670741919
2022-10-10,0.3053508938909464
2022-10-11,0.29023072339089123
2022-10-12,0.2763299071761868
2022-10-13,0.2870043414305784
2022-10-14,0.3013484634107166
2022-10-17,0.3222406622386443
2022-10-18,0.3110716245497169
2022-10-19,0.3063939992884978
2022-10-20,0.2973724149950698
2022-10-21,0.3002300897645005
2022-10-24,0.28612368164833896
2022-10-25,0.3001298958784346
2022-10-26,0.28626183608717387
2022-10-27,0.2723042210469754
2022-10-28,0.27990484883259886
2022-10-31,0.2663721134052887
2022-11-01,0.2537238041650803
2022-11-02,0.28915746160180616
2022-11-03,0.27683430423269445
2022-11-04,0.2708921859338139
2022-11-07,0.25875613384034013
2022-11-08,0.2465096403794383
2022-11-09,0.26901567909696267
2022-11-10,0.380081933272288
2022-11-11,0.362548876704921
2022-11-14,0.3480464038027113
2022-11-15,0.3375306759392396
2022-11-16,0.33116232394401396
2022-11-17,0.3175232142694452
2022-11-18,0.3031792459915421
2022-11-21,0.2892365827484483
2022-11-22,0.27958172257856917
2022-11-23,0.2663124585895298
2022-11-25,0.25377926865683886
2022-11-28,0.2600861657220545
2022-11-29,0.24812734311236237
2022-11-30,0.2685460519166126
2022-12-01,0.2558878590320377
2022-12-02,0.24533994130593578
2022-12-05,0.2682673002808952
2022-12-06,0.2655190230473139
2022-12-07,0.25322089250296864
2022-12-08,0.24368724299806918
2022-12-09,0.23953227924436404
2022-12-12,0.23500727818516598
2022-12-13,0.22756354804757287
2022-12-14,0.21949330194791825
2022-12-15,0.24124604038201333
2022-12-16,0.23277339280940165
2022-12-19,0.23122331024358247
2022-12-20,0.22211176646004144
2022-12-21,0.22689975583944555
2022-12-22,0.22534354572518822
2022-12-23,0.21627972720530234
2022-12-27,0.20916192770196013
2022-12-28,0.21320386019019452
2022-12-29,0.23536253312708882
2022-12-30,0.22498193527481267
2023-01-03,0.2164490166297828
2023-01-04,0.21494734331924178
2023-01-05,0.21165386743454512
2023-01-06,0.22776041095853333
2023-01-09,0.2176298922482847
2023-01-10,0.2191608477808023
2023-01-11,0.21738496820157555
2023-01-12,0.2220603647659798
2023-01-13,0.2143746346935663
2023-01-17,0.20505772260512406
2023-01-18,0.21070573414124258
2023-01-19,0.20656510837990041
2023-01-20,0.21209340583808825
2023-01-23,0.21092705374133494
2023-01-24,0.2020068394881718
2023-01-25,0.19387505976788247
2023-01-26,0.18791890804280445
2023-01-27,0.1820864179448868
2023-01-30,0.1868939324857819
2023-01-31,0.21187140156236284
2023-02-01,0.21549695589497314
2023-02-02,0.225505416342934
2023-02-03,0.21768627609475066
2023-02-06,0.21906406734104067
2023-02-07,0.21222222221058754
2023-02-08,0.21445596471070696
2023-02-09,0.2162100395448833
2023-02-10,0.20690361234159252
2023-02-13,0.20583281371054518
2023-02-14,0.19701600950176612
2023-02-15,0.1946390104783725
2023-02-16,0.19196067722322718
2023-02-17,0.18452720774996842
2023-02-21,0.22630946953231984
2023-02-22,0.21650396208845693
2023-02-23,0.20964299654412497
2023-02-24,0.20536159426728262
2023-02-27,0.1972554364269842
2023-02-28,0.18900659988476595
2023-03-01,0.18142388817352584
2023-03-02,0.17463199706812038
2023-03-03,0.18010522924113004
2023-03-06,0.18639038387213006
2023-03-07,0.1871145285647269
2023-03-08,0.17957836618033923
2023-03-09,0.21762665002246395
2023-03-10,0.24936653985649318
2023-03-13,0.2499248559067305
2023-03-14,0.2533622181778491
2023-03-15,0.25377370785800485
2023-03-16,0.2500944453601479
2023-03-17,0.27088651129209074
2023-03-20,0.26489264768958765
2023-03-21,0.26649251771860316
2023-03-22,0.28754395768299496
2023-03-23,0.27430010426538304
2023-03-24,0.2644914539262091
2023-03-27,0.2571821665668131
2023-03-28,0.24512101011541215
2023-03-29,0.23968088784882288
2023-03-30,0.2287263745176756
2023-03-31,0.23457264546404383
2023-04-03,0.22386585358200567
2023-04-04,0.22944738220341498
2023-04-05,0.2239091315690363
2023-04-06,0.21399937663460614
2023-04-10,0.2106505922137415
2023-04-11,0.20487176379384253
2023-04-12,0.1991381560625688
2023-04-13,0.20054524078122624
2023-04-14,0.1970464493463407
2023-04-17,0.1981325556288012
2023-04-18,0.19087793691257246
2023-04-19,0.18316726454254867
2023-04-20,0.17756621638138265
2023-04-21,0.17079642619211913
2023-04-24,0.1644341570355746
2023-04-25,0.19730946860199083
2023-04-26,0.19447341206447735
2023-04-27,0.19657852476809365
2023-04-28,0.19277464044837433
2023-05-01,0.18485208356953944
2023-05-02,0.20249538661411526
2023-05-03,0.19465202182356084
2023-05-04,0.1939454315007188
2023-05-05,0.21623841841818953
2023-05-08,0.2069982869494335
2023-05-09,0.19858933203976492
2023-05-10,0.1917296221244907
2023-05-11,0.18739680039957993
2023-05-12,0.18007815303362038
2023-05-15,0.18219177588464305
2023-05-16,0.18813227474306476
2023-05-17,0.2081427673497208
2023-05-18,0.20118494774709167
2023-05-19,0.19479877617685387
2023-05-22,0.19523444060923267
2023-05-23,0.18843642641485217
2023-05-24,0.18759853730773063
2023-05-25,0.18374391418493297
2023-05-26,0.18425674695923622
2023-05-30,0.1777591921673813
2023-05-31,0.17709349395164126
2023-06-01,0.17760155066890604
2023-06-02,0.23914834141176897
2023-06-05,0.23679690031755063
2023-06-06,0.2568764675870486
2023-06-07,0.2597122369084676
2023-06-08,0.24802469473824576
2023-06-09,0.23951639275840808
2023-06-12,0.22931346144524528
2023-06-13,0.22540230433604713
2023-06-14,0.22119501893125892
