,"iShares MSCI Hong Kong ETF - GARCH Volatility"
2019-09-03,0.24402232356897188
2019-09-04,0.3097818593784988
2019-09-05,0.29637731694581493
2019-09-06,0.286645439524162
2019-09-09,0.2745403773582313
2019-09-10,0.26331487918459906
2019-09-11,0.25630812472490994
2019-09-12,0.24573779196533854
2019-09-13,0.23918701051687571
2019-09-16,0.2358994599400346
2019-09-17,0.22774171159451664
2019-09-18,0.2225960943053584
2019-09-19,0.21957537566858448
2019-09-20,0.21164493757234074
2019-09-23,0.20837980996248173
2019-09-24,0.20062212839066385
2019-09-25,0.19387129029332836
2019-09-26,0.18833088222593766
2019-09-27,0.1825990755726874
2019-09-30,0.1762517948844777
2019-10-01,0.18063767048985102
2019-10-02,0.18201533781525114
2019-10-03,0.18422248396979124
2019-10-04,0.19591503158257154
2019-10-07,0.18839463049673152
2019-10-08,0.18689184251860752
2019-10-09,0.17987701798729042
2019-10-10,0.1738792028967237
2019-10-11,0.20292812520693132
2019-10-14,0.1949973138276525
2019-10-15,0.18768321288810036
2019-10-16,0.18692116734067335
2019-10-17,0.1807769830481746
2019-10-18,0.1773383613322284
2019-10-21,0.17544972613258764
2019-10-22,0.16951417639831778
2019-10-23,0.16471697180315087
2019-10-24,0.16107432197591273
2019-10-25,0.15620950508851886
2019-10-28,0.1650158719638811
2019-10-29,0.16270356111652873
2019-10-30,0.15808577469209556
2019-10-31,0.15290963449044015
2019-11-01,0.1795721214442821
2019-11-04,0.1783595447403923
2019-11-05,0.17220702424698012
2019-11-06,0.16674725425025747
2019-11-07,0.1639839736071791
2019-11-08,0.16222053877360906
2019-11-11,0.18015880994278355
2019-11-12,0.18005072285331153
2019-11-13,0.1908756925331248
2019-11-14,0.18706226663867834
2019-11-15,0.18030862541764328
2019-11-18,0.17586490269522226
2019-11-19,0.17750922680243977
2019-11-20,0.1742253816181787
2019-11-21,0.16888491939779585
2019-11-22,0.1630449520837735
2019-11-25,0.18382357955387552
2019-11-26,0.177817731399318
2019-11-27,0.1714288097141201
2019-11-29,0.18889537103910198
2019-12-02,0.1835498853173164
2019-12-03,0.17890316822236546
2019-12-04,0.17263956093549357
2019-12-05,0.16664392698205358
2019-12-06,0.16710338237151276
2019-12-09,0.16601760388585302
2019-12-10,0.16028796461369144
2019-12-11,0.1602897725995018
2019-12-12,0.19159893110349024
2019-12-13,0.1865320197714055
2019-12-16,0.18144756928655728
2019-12-17,0.17542006384675612
2019-12-18,0.1697698277079882
2019-12-19,0.1666342485805364
2019-12-20,0.1617622477588637
2019-12-23,0.15643118141853943
2019-12-24,0.151288249246265
2019-12-26,0.1474232905615663
2019-12-27,0.14407632852068378
2019-12-30,0.13977976076671472
2019-12-31,0.13586445892874266
2020-01-02,0.1722831018991706
2020-01-03,0.17783140667497402
2020-01-06,0.1718436556873718
2020-01-07,0.16572279143195723
2020-01-08,0.16013735853947383
2020-01-09,0.16446396200991878
2020-01-10,0.15904228871592613
2020-01-13,0.17263248130059416
2020-01-14,0.16669850869158967
2020-01-15,0.16137614321825886
2020-01-16,0.1600324404613015
2020-01-17,0.15529577586013085
2020-01-21,0.24486890206802497
2020-01-22,0.2346410143176167
2020-01-23,0.22812833230442903
2020-01-24,0.22207296098354704
2020-01-27,0.2735281352987294
2020-01-28,0.262524478858639
2020-01-29,0.2547234830163878
2020-01-30,0.2474375994063958
2020-01-31,0.25493584840112227
2020-02-03,0.24742547969035042
2020-02-04,0.24874345820543706
2020-02-05,0.238431461850151
2020-02-06,0.2364282394300647
2020-02-07,0.23068615042953922
2020-02-10,0.22153079063642597
2020-02-11,0.21721054946756155
2020-02-12,0.2196158846713962
2020-02-13,0.21612470566781578
2020-02-14,0.20894603513826243
2020-02-18,0.2027284666740219
2020-02-19,0.19541860914457457
2020-02-20,0.2017754236769186
2020-02-21,0.193918468434546
2020-02-24,0.22884522280353595
2020-02-25,0.22521087717958918
2020-02-26,0.2214403946889546
2020-02-27,0.2143532980851939
2020-02-28,0.20677459031515455
2020-03-02,0.20311263771612048
2020-03-03,0.19821953284174595
2020-03-04,0.19444503182133502
2020-03-05,0.18704003742514594
2020-03-06,0.1877009355330974
2020-03-09,0.2734461277838836
2020-03-10,0.3015340100220869
2020-03-11,0.31478268503842455
2020-03-12,0.48991683865733787
2020-03-13,0.530050982453575
2020-03-16,0.6794790062982078
2020-03-17,0.7108712035242389
2020-03-18,0.710388927278572
2020-03-19,0.7030118604973887
2020-03-20,0.6709596947656394
2020-03-23,0.6546060769653762
2020-03-24,0.6710691678210228
2020-03-25,0.6504359491910021
2020-03-26,0.6405998282859587
2020-03-27,0.6540534198366369
2020-03-30,0.6300833944804449
2020-03-31,0.6015621663635439
2020-04-01,0.5941173217471445
2020-04-02,0.5918313746330115
2020-04-03,0.5644690177503102
2020-04-06,0.5786858007589265
2020-04-07,0.553982115234779
2020-04-08,0.5286184900284893
2020-04-09,0.5040622461561667
2020-04-13,0.4806932830818421
2020-04-14,0.4691119060522766
2020-04-15,0.4534044856416839
2020-04-16,0.4333271946231854
2020-04-17,0.4267323423411917
2020-04-20,0.41328649385142024
2020-04-21,0.4165601536393034
2020-04-22,0.4045601433656064
2020-04-23,0.38611998549673654
2020-04-24,0.36862935043211087
2020-04-27,0.3579810989423883
2020-04-28,0.3422110927483211
2020-04-29,0.33031120416964366
2020-04-30,0.33568639114506865
2020-05-01,0.34724919006385024
2020-05-04,0.3347169628208287
2020-05-05,0.3220111737191739
2020-05-06,0.30781063724309465
2020-05-07,0.2943040855985523
2020-05-08,0.28953383429229823
2020-05-11,0.2770772910218375
2020-05-12,0.2706860550527123
2020-05-13,0.263607041635841
2020-05-14,0.25298358049486136
2020-05-15,0.247289728860703
2020-05-18,0.2891474827834405
2020-05-19,0.2766545087288476
2020-05-20,0.2706566814250112
2020-05-21,0.31394214371441115
2020-05-22,0.38587294489248664
2020-05-26,0.3741062116565294
2020-05-27,0.36310742873149815
2020-05-28,0.3472592409137588
2020-05-29,0.3325285419328693
2020-06-01,0.3499147736235211
2020-06-02,0.3658528228673383
2020-06-03,0.36091900698079066
2020-06-04,0.3468240666389806
2020-06-05,0.36315059355589663
2020-06-08,0.3478449533915937
2020-06-09,0.33290992835900823
2020-06-10,0.31809103413959977
2020-06-11,0.3781471380296299
2020-06-12,0.3749642430952584
2020-06-15,0.3610709420598673
2020-06-16,0.34482113276306026
2020-06-17,0.3342306287580478
2020-06-18,0.31951780232093485
2020-06-19,0.3054945001141592
2020-06-22,0.3005291712962321
2020-06-23,0.28814256471406646
2020-06-24,0.27856875704213496
2020-06-25,0.2669599048546429
2020-06-26,0.25841826560829634
2020-06-29,0.2483873547505992
2020-06-30,0.23805284119287465
2020-07-01,0.22989049915122636
2020-07-02,0.25046673551591636
2020-07-06,0.2944278315648845
2020-07-07,0.3032527559643935
2020-07-08,0.29317401112649805
2020-07-09,0.293552187523786
2020-07-10,0.28522086599686214
2020-07-13,0.27324459811677887
2020-07-14,0.2631480161430065
2020-07-15,0.255754826347422
2020-07-16,0.2520639918750792
2020-07-17,0.24178590033333208
2020-07-20,0.23175971435950643
2020-07-21,0.22290302016796454
2020-07-22,0.4865026215756704
2020-07-23,0.5804565410088854
2020-07-24,0.553492438972747
2020-07-27,0.5277718825401747
2020-07-28,0.5034662173373701
2020-07-29,0.4809561451941331
2020-07-30,0.45885291761086144
2020-07-31,0.43850195347341386
2020-08-03,0.4185784442610489
2020-08-04,0.41374900217402333
2020-08-05,0.3951380255050126
2020-08-06,0.37746261801667197
2020-08-07,0.36379187511542915
2020-08-10,0.35093611213438836
2020-08-11,0.3373794184593957
2020-08-12,0.34035785226728643
2020-08-13,0.32532390075123585
2020-08-14,0.31088492083084374
2020-08-17,0.2990144230635038
2020-08-18,0.28653526275137586
2020-08-19,0.27661675003513436
2020-08-20,0.2679979440219645
2020-08-21,0.2640664143733542
2020-08-24,0.2652360450617525
2020-08-25,0.2547231367583243
2020-08-26,0.24450159017887796
2020-08-27,0.23857415450966182
2020-08-28,0.2463867837364659
2020-08-31,0.23989884868419023
2020-09-01,0.23122712470642368
2020-09-02,0.22247945792814222
2020-09-03,0.22036252857507332
2020-09-04,0.21289040842649534
2020-09-08,0.21081125302032622
2020-09-09,0.21353691484143908
2020-09-10,0.22176210226276266
2020-09-11,0.21806790135184959
2020-09-14,0.21250802337794214
2020-09-15,0.20935196010546453
2020-09-16,0.20189260016157107
2020-09-17,0.19488911616609073
2020-09-18,0.1882979628142588
2020-09-21,0.20012145312284738
2020-09-22,0.2023941234324752
2020-09-23,0.19504899999743652
2020-09-24,0.18816435262822764
2020-09-25,0.181384922195865
2020-09-28,0.17515633017393348
2020-09-29,0.16903488752325657
2020-09-30,0.1657409617445247
2020-10-01,0.16767929389164304
2020-10-02,0.16374499076307647
2020-10-05,0.1671623366670854
2020-10-06,0.1615318346333007
2020-10-07,0.16198253239161314
2020-10-08,0.1565704247934456
2020-10-09,0.15278229570208715
2020-10-12,0.14833744436250748
2020-10-13,0.1441887675236875
2020-10-14,0.14193080469017288
2020-10-15,0.15494745999854273
2020-10-16,0.1500910415714409
2020-10-19,0.1454356707276451
2020-10-20,0.14287107348935263
2020-10-21,0.1385570569837567
2020-10-22,0.13810143055015758
2020-10-23,0.13571536331602255
2020-10-26,0.13319029018663486
2020-10-27,0.13547958281600958
2020-10-28,0.1427321044474578
2020-10-29,0.14005654658030092
2020-10-30,0.14848858865246178
2020-11-02,0.15264281601175994
2020-11-03,0.1732770706123577
2020-11-04,0.2089011048319276
2020-11-05,0.2083682605388834
2020-11-06,0.20452737127338239
2020-11-09,0.2222937327051755
2020-11-10,0.23549820381480618
2020-11-11,0.2259740516077012
2020-11-12,0.2290141916999905
2020-11-13,0.22677149820910036
2020-11-16,0.22716365290248347
2020-11-17,0.21951654971778325
2020-11-18,0.21080180929014816
2020-11-19,0.20257607459914906
2020-11-20,0.19620904566303768
2020-11-23,0.20342721941765807
2020-11-24,0.21113447563105367
2020-11-25,0.20282316435752598
2020-11-27,0.19493785779063033
2020-11-30,0.23380735916561737
2020-12-01,0.2358062899924427
2020-12-02,0.22613379933128086
2020-12-03,0.21721971457489767
2020-12-04,0.21383233151233236
2020-12-07,0.2087788696204671
2020-12-08,0.20109818795802212
2020-12-09,0.1935053022529357
2020-12-10,0.19360659389597246
2020-12-11,0.1889920665001576
2020-12-14,0.1821028863033203
2020-12-15,0.17553638597168394
2020-12-16,0.16957415015266922
2020-12-17,0.16397874862310666
2020-12-18,0.1599689682407185
2020-12-21,0.15934851238715722
2020-12-22,0.1583269570224856
2020-12-23,0.1617448768895015
2020-12-24,0.16136599269982507
2020-12-28,0.16005196531127008
2020-12-29,0.15474018030233777
2020-12-30,0.18083677502101167
2020-12-31,0.17704069362719974
2021-01-04,0.17686695338587138
2021-01-05,0.2089360849637994
2021-01-06,0.2105387688764233
2021-01-07,0.20430084581322713
2021-01-08,0.19927673823103387
2021-01-11,0.1981991271423767
2021-01-12,0.20084972890198283
2021-01-13,0.19311134922629486
2021-01-14,0.18587998063266523
2021-01-15,0.18125115172047873
2021-01-19,0.20547973038720876
2021-01-20,0.19962816935492847
2021-01-21,0.19227273129593808
2021-01-22,0.1961229114611549
2021-01-25,0.202531970809549
2021-01-26,0.20257744296934938
2021-01-27,0.21483658347683712
2021-01-28,0.20662603611355465
2021-01-29,0.21926856135798403
2021-02-01,0.21537027371482814
2021-02-02,0.22158294067910553
2021-02-03,0.21273576004047837
2021-02-04,0.20464149432605305
2021-02-05,0.20330429606872552
2021-02-08,0.19548204418820672
2021-02-09,0.18898293256270524
2021-02-10,0.18373705668699497
2021-02-11,0.19214431139120408
2021-02-12,0.18495695607356866
2021-02-16,0.18018797185161944
2021-02-17,0.18143361099862396
2021-02-18,0.18307678389134982
2021-02-19,0.1789576016826332
2021-02-22,0.17854213620319434
2021-02-23,0.23901932892550762
2021-02-24,0.24639414765777212
2021-02-25,0.24307754318324018
2021-02-26,0.25590223680147856
2021-03-01,0.254817647740497
2021-03-02,0.25383025351600624
2021-03-03,0.2470140757122962
2021-03-04,0.2374416745223972
2021-03-05,0.22841552399081813
2021-03-08,0.22185867123013248
2021-03-09,0.21766584297955432
2021-03-10,0.2156415024989392
2021-03-11,0.20820680392340687
2021-03-12,0.20566893785888038
2021-03-15,0.2005406542325022
2021-03-16,0.193117873849108
2021-03-17,0.1867006127467181
2021-03-18,0.17970552913029697
2021-03-19,0.17341088893146242
2021-03-22,0.16917161464028177
2021-03-23,0.1809627055500663
2021-03-24,0.19394101371293282
2021-03-25,0.20567261363633227
2021-03-26,0.21127013892171323
2021-03-29,0.20293687984198436
2021-03-30,0.19592262043980527
2021-03-31,0.1978418459274984
2021-04-01,0.19274136867834057
2021-04-05,0.18857832961398294
